Lead_ID,Created_Date,Owner,Region,Raw_Source,Product_Code,Industry,Company_Size,Deal_Stage,Last_Stage_Date,Close_Date,Expected_Value_USD,Discount_Pct,Stage_Probability,Lost_Reason,Funnel_Level
L01611,2026-07-07,Duy Pham,South,google cpc,CS-CLOUD,Professional Services,Mid-Market,Qualified,2026-08-05,,41700.0,0,0.2,,2
L01612,2026-01-06,Tuan Bui,Central,virtual event,REV-OPS,Professional Services,Mid-Market,Closed Lost,2026-02-11,2026-02-11,73100.0,0,0.0,Competitor,4
L01613,2025-09-12,Tuan Bui,Central,Referral,CS-CLOUD,Education,Mid-Market,Closed Lost,2025-10-18,2025-10-18,46100.0,0,0.0,Competitor,3
L01614,2025-03-11,Minh Do,North,Email Campaign,BI-PLUS,Technology,SMB,Closed Lost,2025-03-19,2025-03-19,24300.0,0,0.0,Price,2
L01615,2026-02-28,Tuan Bui,Central,LI Ads,CRM-CORE,Healthcare,SMB,Closed Won,2026-03-12,2026-03-12,4600.0,0,1.0,,6
L01616,2025-01-03,Ha Vo,North,Partner Referral,CRM-PRO,Professional Services,Mid-Market,Closed Lost,2025-03-01,2025-03-01,25600.0,0,0.0,Competitor,3
L01617,2026-02-11,Bao Tran,South,Partner Referral,BI-PLUS,Technology,SMB,Closed Won,2026-03-21,2026-03-21,15500.0,0.05,1.0,,6
L01618,2026-04-30,Duy Pham,South,google cpc,BI-PLUS,Technology,Mid-Market,Proposal,2026-06-28,,38500.0,0.05,0.65,,4
L01619,2025-08-17,Minh Do,North,email nurture,CS-CLOUD,Manufacturing,SMB,Closed Won,2025-08-29,2025-08-29,23100.0,0,1.0,,6
L01620,2026-05-19,Ha Vo,North,email nurture,REV-OPS,Manufacturing,Enterprise,Closed Lost,2026-06-16,2026-06-16,111500.0,0,0.0,Budget,4
L01621,2025-11-21,An Nguyen,South,organic search,REV-OPS,Financial Services,Mid-Market,Closed Lost,2026-02-09,2026-02-09,77500.0,0,0.0,Budget,4
L01622,2026-01-10,Duy Pham,South,organic search,MKT-AUTO,Professional Services,SMB,Closed Lost,2026-03-28,2026-03-28,14600.0,0,0.0,Competitor,4
L01623,2025-12-15,Ha Vo,North,google cpc,CRM-PRO,Professional Services,Mid-Market,Closed Lost,2026-01-28,2026-01-28,20100.0,0,0.0,Timing,4
L01624,2025-08-04,Minh Do,North,google cpc,CRM-PRO,Manufacturing,SMB,Closed Lost,2025-09-18,2025-09-18,15400.0,0,0.0,No Decision,2
L01625,2026-06-13,Minh Do,North,email nurture,CRM-PRO,Manufacturing,Mid-Market,Closed Won,2026-06-27,2026-06-27,22000.0,0.05,1.0,,6
L01626,2025-04-22,Ha Vo,North,customer referral,MKT-AUTO,Retail,Enterprise,Closed Won,2025-06-19,2025-06-19,65100.0,0.12,1.0,,6
L01627,2025-09-02,Quynh Vu,North,Referral,CS-CLOUD,Education,Mid-Market,Closed Lost,2025-10-01,2025-10-01,46400.0,0,0.0,Timing,4
L01628,2026-03-08,Chi Le,South,LI Ads,CS-CLOUD,Manufacturing,Mid-Market,Closed Lost,2026-05-15,2026-05-15,40000.0,0,0.0,Feature Gap,4
L01629,2026-04-15,An Nguyen,South,organic search,MKT-AUTO,Manufacturing,SMB,Closed Lost,2026-05-09,2026-05-09,20700.0,0,0.0,Feature Gap,2
L01630,2025-01-02,Ha Vo,North,google cpc,BI-PLUS,Manufacturing,SMB,Negotiation,2025-11-20,,25400.0,0.03,0.85,,5
L01631,2025-04-07,Minh Do,North,Outbound,BI-PLUS,Financial Services,Mid-Market,Closed Lost,2025-05-19,2025-05-19,40400.0,0,0.0,Timing,3
L01632,2025-11-01,Ha Vo,North,linkedin,CRM-CORE,Education,SMB,Closed Lost,2026-01-08,2026-01-08,9400.0,0,0.0,Price,4
L01633,2026-08-23,Minh Do,North,LinkedIn Ads,CRM-CORE,Healthcare,SMB,Qualified,2026-08-30,,10300.0,0,0.2,,2
L01634,2025-06-30,Duy Pham,South,newsletter,REV-OPS,Technology,Mid-Market,Closed Lost,2025-08-27,2025-08-27,57900.0,0,0.0,Timing,4
L01635,2025-10-27,An Nguyen,South,Google Ads,CRM-CORE,Retail,SMB,Negotiation,2026-04-07,,8500.0,0,0.85,,5
L01636,2026-07-16,Quynh Vu,North,organic search,MKT-AUTO,Education,Enterprise,Demo / Meeting,2026-08-23,,56800.0,0,0.4,,3
L01637,2025-06-22,An Nguyen,South,Google Organic,BI-PLUS,Financial Services,SMB,Closed Lost,2025-08-25,2025-08-25,13200.0,0,0.0,No Decision,2
L01638,2025-03-05,Quynh Vu,North,Webinar,REV-OPS,Technology,SMB,Closed Lost,2025-04-29,2025-04-29,40400.0,0,0.0,Timing,3
L01639,2025-05-10,Ha Vo,North,linkedin,CRM-PRO,Education,Enterprise,Closed Lost,2025-07-15,2025-07-15,87300.0,0,0.0,Competitor,3
L01640,2025-12-11,Duy Pham,South,Google Ads,CS-CLOUD,Manufacturing,Enterprise,Negotiation,2026-04-25,,88500.0,0.03,0.85,,5
L01641,2026-02-24,An Nguyen,South,LI Ads,CS-CLOUD,Healthcare,SMB,Closed Lost,2026-05-15,2026-05-15,12100.0,0,0.0,Feature Gap,4
L01642,2025-03-24,Tuan Bui,Central,Cold Email,REV-OPS,Retail,Enterprise,Negotiation,2026-06-15,,86100.0,0,0.85,,5
L01643,2025-01-12,Tuan Bui,Central,organic search,CRM-PRO,Retail,SMB,Closed Lost,2025-03-08,2025-03-08,21400.0,0,0.0,Feature Gap,2
L01644,2026-06-21,Minh Do,North,Partner Referral,CRM-PRO,Technology,SMB,Closed Lost,2026-07-22,2026-07-22,17300.0,0,0.0,No Decision,2
L01645,2025-01-30,Quynh Vu,North,Google Organic,CRM-PRO,Professional Services,SMB,Closed Won,2025-04-10,2025-04-10,12700.0,0.05,1.0,,6
L01646,2025-09-01,Duy Pham,South,SEM - Google,CRM-CORE,Professional Services,Mid-Market,Closed Lost,2025-11-04,2025-11-04,10300.0,0,0.0,Price,5
L01647,2026-01-25,Tuan Bui,Central,virtual event,CS-CLOUD,Professional Services,Mid-Market,Closed Lost,2026-03-01,2026-03-01,32600.0,0,0.0,Timing,3
L01648,2026-08-13,Ha Vo,North,Google Organic,CRM-CORE,Financial Services,Mid-Market,New,2026-08-23,,18700.0,0.03,0.05,,1
L01649,2025-11-26,Duy Pham,South,Email Campaign,CRM-CORE,Financial Services,SMB,Closed Lost,2025-12-18,2025-12-18,6300.0,0,0.0,Price,3
L01650,2026-04-13,Tuan Bui,Central,SEO,MKT-AUTO,Education,SMB,Closed Lost,2026-05-06,2026-05-06,15300.0,0,0.0,Competitor,4
L01651,2025-11-17,Duy Pham,South,linkedin,REV-OPS,Healthcare,Enterprise,Closed Won,2026-01-22,2026-01-22,125200.0,0.03,1.0,,6
L01652,2026-06-21,Chi Le,South,SEO,REV-OPS,Technology,SMB,Closed Lost,2026-06-29,2026-06-29,21100.0,0,0.0,Price,4
L01653,2025-10-09,Minh Do,North,LI Ads,CRM-PRO,Manufacturing,SMB,Closed Lost,2025-11-11,2025-11-11,25500.0,0,0.0,Timing,2
L01654,2025-06-27,Tuan Bui,Central,SDR Outreach,CS-CLOUD,Manufacturing,Mid-Market,Closed Lost,2025-07-31,2025-07-31,43000.0,0,0.0,Feature Gap,3
L01655,2025-12-11,Tuan Bui,Central,Outbound,CS-CLOUD,Healthcare,Mid-Market,Closed Lost,2026-02-17,2026-02-17,21100.0,0,0.0,No Decision,3
L01656,2025-03-23,Bao Tran,South,Partner Referral,CRM-CORE,Financial Services,SMB,Negotiation,2026-02-24,,5200.0,0.03,0.85,,5
L01657,2025-01-07,Chi Le,South,SEO,CRM-CORE,Technology,Mid-Market,Closed Lost,2025-01-31,2025-01-31,15500.0,0,0.0,Price,5
L01658,2025-11-05,Ha Vo,North,Outbound,CRM-PRO,Manufacturing,SMB,Negotiation,2026-06-27,,24300.0,0,0.85,,5
L01659,2025-01-31,An Nguyen,South,virtual event,MKT-AUTO,Retail,SMB,Closed Lost,2025-03-30,2025-03-30,19600.0,0,0.0,Budget,3
L01660,2025-10-18,Duy Pham,South,customer referral,BI-PLUS,Healthcare,SMB,Closed Lost,2025-11-18,2025-11-18,14700.0,0,0.0,No Decision,4
L01661,2026-01-06,Minh Do,North,Email Campaign,CRM-CORE,Retail,SMB,Closed Lost,2026-02-13,2026-02-13,9600.0,0,0.0,No Decision,5
L01662,2026-02-16,Duy Pham,South,SEM - Google,CS-CLOUD,Professional Services,SMB,Closed Lost,2026-03-28,2026-03-28,18900.0,0,0.0,Budget,5
L01663,2025-07-12,Bao Tran,South,Google Organic,CRM-PRO,Healthcare,SMB,Closed Lost,2025-08-15,2025-08-15,20700.0,0,0.0,No Decision,5
L01664,2025-08-17,Minh Do,North,Partner Referral,CRM-PRO,Healthcare,Mid-Market,Closed Lost,2025-09-28,2025-09-28,22100.0,0,0.0,Feature Gap,3
L01665,2026-03-26,Minh Do,North,google cpc,CRM-CORE,Healthcare,Enterprise,Closed Won,2026-06-01,2026-06-01,28800.0,0,1.0,,6
L01666,2025-02-22,Duy Pham,South,Outbound,BI-PLUS,Education,Enterprise,Closed Lost,2025-03-29,2025-03-29,96500.0,0,0.0,Competitor,3
L01667,2025-02-14,Ha Vo,North,Google Ads,CS-CLOUD,Manufacturing,SMB,Closed Won,2025-04-15,2025-04-15,23000.0,0.1,1.0,,6
L01668,2025-06-15,Bao Tran,South,virtual event,CRM-CORE,Professional Services,Enterprise,Closed Lost,2025-07-17,2025-07-17,18000.0,0,0.0,No Decision,5
L01669,2025-01-07,Ha Vo,North,Unknown Event,REV-OPS,Professional Services,Mid-Market,Closed Lost,2025-03-05,2025-03-05,80300.0,0,0.0,Competitor,2
L01670,2025-04-15,Chi Le,South,Webinar,CS-CLOUD,Retail,SMB,Negotiation,2026-01-08,,25000.0,0.05,0.85,,5
L01671,2025-09-19,Tuan Bui,Central,LinkedIn Ads,CRM-PRO,Financial Services,SMB,Closed Won,2025-10-01,2025-10-01,18700.0,0,1.0,,6
L01672,2025-03-03,Ha Vo,North,virtual event,MKT-AUTO,Education,SMB,Closed Lost,2025-04-15,2025-04-15,9800.0,0,0.0,No Decision,2
L01673,2025-10-04,Quynh Vu,North,LinkedIn Ads,BI-PLUS,Professional Services,Enterprise,Closed Lost,2025-11-23,2025-11-23,91100.0,0,0.0,Competitor,2
L01674,2026-01-29,Quynh Vu,North,Google Ads,BI-PLUS,Financial Services,Mid-Market,Closed Lost,2026-04-09,2026-04-09,41600.0,0,0.0,Competitor,4
L01675,2025-04-07,Bao Tran,South,Unknown Event,BI-PLUS,Manufacturing,Mid-Market,Closed Lost,2025-05-07,2025-05-07,23500.0,0,0.0,Budget,4
L01676,2026-08-16,Chi Le,South,SDR Outreach,MKT-AUTO,Technology,SMB,Closed Lost,2026-09-01,2026-09-01,15000.0,0,0.0,No Decision,2
L01677,2025-05-06,An Nguyen,South,Webinar,MKT-AUTO,Retail,SMB,Closed Lost,2025-05-30,2025-05-30,9900.0,0,0.0,Budget,4
L01678,2025-06-01,Duy Pham,South,Google Ads,CRM-CORE,Professional Services,Mid-Market,Negotiation,2026-03-08,,13100.0,0.05,0.85,,5
L01679,2026-07-21,Bao Tran,South,google cpc,CRM-CORE,Retail,SMB,Qualified,2026-08-07,,6500.0,0.03,0.2,,2
L01680,2025-03-07,Quynh Vu,North,Google Ads,CRM-PRO,Manufacturing,SMB,Closed Won,2025-06-01,2025-06-01,21200.0,0.12,1.0,,6
L01681,2025-08-02,Bao Tran,South,SEO,MKT-AUTO,Technology,Mid-Market,Closed Lost,2025-10-01,2025-10-01,35600.0,0,0.0,Competitor,2
L01682,2025-08-11,Bao Tran,South,Cold Email,CRM-CORE,Healthcare,Mid-Market,Negotiation,2026-01-18,,16900.0,0.03,0.85,,5
L01683,2025-10-29,Chi Le,South,organic search,MKT-AUTO,Education,SMB,Closed Lost,2025-11-13,2025-11-13,9300.0,0,0.0,Timing,2
L01684,2026-08-14,Tuan Bui,Central,Google Organic,CRM-PRO,Education,Enterprise,New,2026-08-22,,69400.0,0.05,0.05,,1
L01685,2025-03-10,Bao Tran,South,organic search,CS-CLOUD,Retail,Mid-Market,Closed Lost,2025-04-17,2025-04-17,25200.0,0,0.0,Budget,3
L01686,2026-01-02,An Nguyen,South,Partner Referral,CS-CLOUD,Professional Services,Mid-Market,Closed Lost,2026-02-08,2026-02-08,40300.0,0,0.0,Price,2
L01687,2025-02-13,An Nguyen,South,customer referral,CRM-PRO,Professional Services,Mid-Market,Closed Lost,2025-03-27,2025-03-27,23100.0,0,0.0,Budget,2
L01688,2026-07-08,Duy Pham,South,SEO,REV-OPS,Financial Services,Mid-Market,Qualified,2026-07-30,,65700.0,0,0.2,,2
L01689,2026-06-20,Tuan Bui,Central,Partner Referral,REV-OPS,Manufacturing,SMB,Closed Lost,2026-08-14,2026-08-14,29100.0,0,0.0,Timing,4
L01690,2026-01-04,Chi Le,South,virtual event,BI-PLUS,Professional Services,Mid-Market,Closed Won,2026-04-07,2026-04-07,28300.0,0.08,1.0,,6
L01691,2025-05-27,Ha Vo,North,Email Campaign,CRM-CORE,Education,SMB,Closed Lost,2025-07-03,2025-07-03,8000.0,0,0.0,Price,2
L01692,2025-06-24,Ha Vo,North,SEO,REV-OPS,Education,Enterprise,Closed Lost,2025-08-26,2025-08-26,159700.0,0,0.0,No Decision,5
L01693,2025-12-07,An Nguyen,South,Google Ads,CRM-CORE,Financial Services,Enterprise,Closed Lost,2025-12-24,2025-12-24,29300.0,0,0.0,Budget,3
L01694,2025-04-09,Quynh Vu,North,email nurture,MKT-AUTO,Manufacturing,SMB,Closed Lost,2025-04-23,2025-04-23,17900.0,0,0.0,Timing,2
L01695,2026-08-08,Duy Pham,South,linkedin,CS-CLOUD,Manufacturing,Mid-Market,Closed Won,2026-09-01,2026-09-01,41600.0,0,1.0,,6
L01696,2025-07-27,Duy Pham,South,linkedin,CS-CLOUD,Financial Services,SMB,Negotiation,2026-06-04,,16700.0,0,0.85,,5
L01697,2025-08-13,Chi Le,South,Email Campaign,MKT-AUTO,Professional Services,SMB,Closed Lost,2025-10-22,2025-10-22,10200.0,0,0.0,Competitor,4
L01698,2026-03-11,An Nguyen,South,Email Campaign,CRM-CORE,Retail,SMB,Negotiation,2026-05-19,,9000.0,0,0.85,,5
L01699,2025-11-19,Minh Do,North,newsletter,MKT-AUTO,Technology,Enterprise,Closed Lost,2026-01-01,2026-01-01,52500.0,0,0.0,Competitor,4
L01700,2026-04-20,Ha Vo,North,google cpc,CRM-PRO,Financial Services,Mid-Market,Closed Won,2026-06-10,2026-06-10,35100.0,0.12,1.0,,6
L01701,2026-05-23,Chi Le,South,google cpc,CRM-CORE,Technology,Mid-Market,Closed Lost,2026-06-23,2026-06-23,9100.0,0,0.0,Budget,5
L01702,2026-03-19,Tuan Bui,Central,newsletter,MKT-AUTO,Healthcare,Mid-Market,Closed Lost,2026-05-08,2026-05-08,30400.0,0,0.0,Price,4
L01703,2025-02-16,Tuan Bui,Central,google cpc,REV-OPS,Financial Services,SMB,Closed Lost,2025-04-10,2025-04-10,25000.0,0,0.0,Price,4
L01704,2025-11-16,Ha Vo,North,customer referral,CRM-CORE,Financial Services,SMB,Closed Lost,2025-12-29,2025-12-29,10100.0,0,0.0,Price,3
L01705,2026-01-12,Quynh Vu,North,Cold Email,CRM-CORE,Technology,SMB,Closed Lost,2026-01-28,2026-01-28,5400.0,0,0.0,Competitor,5
L01706,2026-07-28,Ha Vo,North,Cold Email,CRM-CORE,Professional Services,SMB,Qualified,2026-08-24,,4700.0,0,0.2,,2
L01707,2025-07-12,Minh Do,North,LinkedIn Ads,REV-OPS,Technology,Mid-Market,Closed Lost,2025-08-08,2025-08-08,73500.0,0,0.0,No Decision,2
L01708,2026-02-07,Chi Le,South,LI Ads,REV-OPS,Retail,Mid-Market,Negotiation,2026-07-16,,69100.0,0.03,0.85,,5
L01709,2025-07-08,Ha Vo,North,newsletter,BI-PLUS,Technology,Enterprise,Closed Won,2025-09-09,2025-09-09,48700.0,0.08,1.0,,6
L01710,2025-08-28,Tuan Bui,Central,Outbound,BI-PLUS,Retail,Enterprise,Closed Lost,2025-11-06,2025-11-06,75600.0,0,0.0,Timing,5
L01711,2026-06-21,Chi Le,South,SEM - Google,CRM-CORE,Manufacturing,Enterprise,Closed Lost,2026-06-29,2026-06-29,22000.0,0,0.0,No Decision,2
L01712,2025-03-27,An Nguyen,South,SEM - Google,CS-CLOUD,Education,Mid-Market,Closed Lost,2025-04-22,2025-04-22,28700.0,0,0.0,Price,5
L01713,2025-07-03,Minh Do,North,Partner Referral,CRM-CORE,Retail,Mid-Market,Closed Lost,2025-08-06,2025-08-06,15300.0,0,0.0,Budget,5
L01714,2026-06-05,Minh Do,North,google cpc,CRM-CORE,Manufacturing,SMB,Closed Lost,2026-07-25,2026-07-25,10000.0,0,0.0,Feature Gap,5
L01715,2025-07-05,Tuan Bui,Central,Google Organic,MKT-AUTO,Professional Services,SMB,Closed Lost,2025-08-12,2025-08-12,18500.0,0,0.0,Price,2
L01716,2026-06-28,Minh Do,North,LI Ads,CRM-CORE,Technology,SMB,Demo / Meeting,2026-08-08,,9900.0,0.03,0.4,,3
L01717,2025-02-21,Minh Do,North,Webinar,CRM-CORE,Retail,Enterprise,Closed Lost,2025-04-05,2025-04-05,22500.0,0,0.0,Budget,4
L01718,2026-01-28,Chi Le,South,Cold Email,CRM-CORE,Manufacturing,Mid-Market,Closed Lost,2026-04-08,2026-04-08,17100.0,0,0.0,Price,2
L01719,2025-07-23,Tuan Bui,Central,organic search,CRM-PRO,Manufacturing,Mid-Market,Closed Lost,2025-09-23,2025-09-23,35900.0,0,0.0,No Decision,5
L01720,2025-12-28,An Nguyen,South,google cpc,CS-CLOUD,Healthcare,Mid-Market,Closed Lost,2026-02-10,2026-02-10,44500.0,0,0.0,Budget,5
L01721,2025-12-28,Quynh Vu,North,organic search,CRM-CORE,Technology,Mid-Market,Closed Lost,2026-02-02,2026-02-02,18400.0,0,0.0,Price,3
L01722,2025-03-31,Quynh Vu,North,Email Campaign,CS-CLOUD,Manufacturing,SMB,Closed Won,2025-05-01,2025-05-01,25900.0,0.08,1.0,,6
L01723,2025-07-01,Minh Do,North,LinkedIn Ads,CRM-PRO,Financial Services,Mid-Market,Closed Lost,2025-08-19,2025-08-19,34700.0,0,0.0,Timing,4
L01724,2026-07-27,Quynh Vu,North,Partner Referral,CRM-PRO,Financial Services,Mid-Market,Demo / Meeting,2026-08-19,,30000.0,0,0.4,,3
L01725,2025-03-23,An Nguyen,South,SEO,CRM-CORE,Retail,SMB,Closed Lost,2025-04-20,2025-04-20,8700.0,0,0.0,Timing,4
L01726,2026-05-15,Bao Tran,South,virtual event,CRM-PRO,Retail,Mid-Market,Proposal,2026-07-03,,35700.0,0,0.65,,4
L01727,2026-07-29,Quynh Vu,North,Email Campaign,BI-PLUS,Healthcare,Enterprise,Closed Won,2026-09-01,2026-09-01,95200.0,0.1,1.0,,6
L01728,2025-05-07,Chi Le,South,SEM - Google,CS-CLOUD,Financial Services,SMB,Closed Lost,2025-07-05,2025-07-05,26800.0,0,0.0,No Decision,4
L01729,2026-03-25,Duy Pham,South,Unknown Event,MKT-AUTO,Healthcare,SMB,Closed Won,2026-05-10,2026-05-10,16300.0,0.08,1.0,,6
L01730,2026-02-11,Chi Le,South,newsletter,REV-OPS,Financial Services,Mid-Market,Negotiation,2026-06-14,,85900.0,0.05,0.85,,5
L01731,2025-08-15,Minh Do,North,Email Campaign,REV-OPS,Financial Services,SMB,Closed Lost,2025-09-28,2025-09-28,23300.0,0,0.0,Feature Gap,3
L01732,2025-09-22,Minh Do,North,Google Ads,REV-OPS,Manufacturing,Mid-Market,Closed Lost,2025-10-30,2025-10-30,43600.0,0,0.0,Budget,3
L01733,2026-02-14,Quynh Vu,North,google cpc,CRM-CORE,Financial Services,Mid-Market,Negotiation,2026-05-29,,8000.0,0.03,0.85,,5
L01734,2025-09-03,Duy Pham,South,email nurture,CS-CLOUD,Healthcare,Enterprise,Closed Lost,2025-10-08,2025-10-08,46600.0,0,0.0,Price,5
L01735,2026-07-15,Ha Vo,North,linkedin,CRM-CORE,Technology,Mid-Market,Closed Won,2026-09-01,2026-09-01,10400.0,0.1,1.0,,6
L01736,2025-04-18,Quynh Vu,North,google cpc,REV-OPS,Manufacturing,Mid-Market,Closed Won,2025-07-29,2025-07-29,65100.0,0.08,1.0,,6
L01737,2025-11-19,Ha Vo,North,SEM - Google,CRM-CORE,Healthcare,SMB,Closed Lost,2025-12-06,2025-12-06,5700.0,0,0.0,Timing,4
L01738,2025-09-17,Quynh Vu,North,virtual event,MKT-AUTO,Technology,SMB,Closed Lost,2025-10-09,2025-10-09,14500.0,0,0.0,No Decision,3
L01739,2025-06-24,Tuan Bui,Central,Outbound,CS-CLOUD,Manufacturing,Enterprise,Closed Lost,2025-08-11,2025-08-11,78700.0,0,0.0,Price,3
L01740,2025-11-01,An Nguyen,South,Email Campaign,BI-PLUS,Manufacturing,SMB,Closed Lost,2025-12-21,2025-12-21,24000.0,0,0.0,Price,5
L01741,2025-01-03,An Nguyen,South,Cold Email,CS-CLOUD,Retail,Enterprise,Closed Lost,2025-02-20,2025-02-20,63200.0,0,0.0,Competitor,5
L01742,2025-04-21,Tuan Bui,Central,Conference Scan,CRM-CORE,Technology,Mid-Market,Negotiation,2026-04-24,,16600.0,0.03,0.85,,5
L01743,2026-02-15,Bao Tran,South,Referral,CRM-CORE,Financial Services,SMB,Closed Lost,2026-04-09,2026-04-09,8300.0,0,0.0,Competitor,3
L01744,2025-12-30,Bao Tran,South,SDR Outreach,CRM-CORE,Technology,SMB,Negotiation,2026-05-02,,5100.0,0,0.85,,5
L01745,2025-08-06,Bao Tran,South,SDR Outreach,CRM-PRO,Healthcare,SMB,Closed Lost,2025-09-11,2025-09-11,18700.0,0,0.0,Budget,3
L01746,2025-09-30,An Nguyen,South,google cpc,CRM-PRO,Financial Services,Enterprise,Closed Won,2025-11-07,2025-11-07,62000.0,0.05,1.0,,6
L01747,2025-04-17,Duy Pham,South,organic search,MKT-AUTO,Financial Services,SMB,Closed Lost,2025-07-17,2025-07-17,12500.0,0,0.0,Competitor,4
L01748,2025-06-22,Chi Le,South,Cold Email,MKT-AUTO,Healthcare,Enterprise,Closed Lost,2025-07-27,2025-07-27,55900.0,0,0.0,Budget,2
L01749,2026-03-08,An Nguyen,South,google cpc,BI-PLUS,Manufacturing,Mid-Market,Closed Lost,2026-05-07,2026-05-07,44600.0,0,0.0,No Decision,3
L01750,2026-07-23,Duy Pham,South,customer referral,MKT-AUTO,Healthcare,SMB,Closed Lost,2026-09-01,2026-09-01,9000.0,0,0.0,Budget,2
L01751,2026-07-31,Minh Do,North,email nurture,CRM-CORE,Manufacturing,Mid-Market,Closed Lost,2026-09-01,2026-09-01,17600.0,0,0.0,Price,3
L01752,2025-12-11,Ha Vo,North,Google Ads,MKT-AUTO,Professional Services,SMB,Closed Lost,2026-01-27,2026-01-27,19000.0,0,0.0,Price,4
L01753,2026-02-26,Ha Vo,North,organic search,MKT-AUTO,Financial Services,SMB,Closed Lost,2026-04-16,2026-04-16,20300.0,0,0.0,Timing,4
L01754,2025-09-30,An Nguyen,South,Google Organic,CRM-PRO,Professional Services,SMB,Closed Lost,2025-11-19,2025-11-19,24500.0,0,0.0,No Decision,4
L01755,2025-01-11,Chi Le,South,Conference Scan,REV-OPS,Manufacturing,SMB,Closed Lost,2025-02-20,2025-02-20,36300.0,0,0.0,Price,3
L01756,2025-10-04,Bao Tran,South,SEO,CRM-PRO,Retail,SMB,Closed Lost,2025-11-15,2025-11-15,12800.0,0,0.0,Feature Gap,4
L01757,2025-01-28,Duy Pham,South,SEO,MKT-AUTO,Professional Services,SMB,Closed Lost,2025-03-09,2025-03-09,16000.0,0,0.0,No Decision,4
L01758,2026-07-10,An Nguyen,South,Referral,MKT-AUTO,Professional Services,Mid-Market,Demo / Meeting,2026-08-18,,20900.0,0,0.4,,3
L01759,2025-02-01,Minh Do,North,google cpc,MKT-AUTO,Technology,SMB,Closed Lost,2025-03-22,2025-03-22,19000.0,0,0.0,No Decision,2
L01760,2025-06-26,Tuan Bui,Central,Email Campaign,BI-PLUS,Financial Services,Enterprise,Closed Lost,2025-08-17,2025-08-17,104700.0,0,0.0,Feature Gap,3
L01761,2026-07-09,An Nguyen,South,linkedin,MKT-AUTO,Technology,SMB,Closed Lost,2026-07-23,2026-07-23,19700.0,0,0.0,Timing,4
L01762,2025-08-05,Bao Tran,South,newsletter,REV-OPS,Technology,SMB,Closed Lost,2025-10-27,2025-10-27,20900.0,0,0.0,Timing,2
L01763,2025-02-27,Bao Tran,South,Cold Email,MKT-AUTO,Technology,SMB,Closed Lost,2025-04-17,2025-04-17,17700.0,0,0.0,Timing,3
L01764,2026-02-11,Minh Do,North,newsletter,BI-PLUS,Healthcare,SMB,Closed Lost,2026-03-16,2026-03-16,27100.0,0,0.0,No Decision,2
L01765,2025-02-25,Duy Pham,South,Referral,CRM-PRO,Manufacturing,Mid-Market,Negotiation,2026-01-15,,42600.0,0.05,0.85,,5
L01766,2025-09-02,Chi Le,South,Cold Email,CRM-CORE,Retail,Enterprise,Negotiation,2026-04-11,,19300.0,0,0.85,,5
L01767,2026-05-27,An Nguyen,South,newsletter,CRM-CORE,Retail,Enterprise,Proposal,2026-07-08,,20000.0,0,0.65,,4
L01768,2025-01-19,Minh Do,North,Google Organic,REV-OPS,Technology,SMB,Closed Lost,2025-02-28,2025-02-28,26500.0,0,0.0,No Decision,2
L01769,2025-05-06,Quynh Vu,North,SEO,CRM-PRO,Manufacturing,SMB,Closed Lost,2025-05-26,2025-05-26,17400.0,0,0.0,Budget,2
L01770,2025-05-02,An Nguyen,South,Webinar,CS-CLOUD,Financial Services,Mid-Market,Closed Won,2025-05-14,2025-05-14,22600.0,0.05,1.0,,6
L01771,2025-04-21,Quynh Vu,North,email nurture,CRM-CORE,Healthcare,SMB,Closed Lost,2025-06-14,2025-06-14,9000.0,0,0.0,Competitor,4
L01772,2026-01-09,Duy Pham,South,SDR Outreach,CRM-PRO,Retail,SMB,Closed Lost,2026-03-12,2026-03-12,22000.0,0,0.0,Budget,4
L01773,2025-06-08,Minh Do,North,LI Ads,CS-CLOUD,Manufacturing,Mid-Market,Closed Lost,2025-07-23,2025-07-23,38400.0,0,0.0,Competitor,4
L01774,2025-11-25,Duy Pham,South,Google Ads,MKT-AUTO,Financial Services,Mid-Market,Closed Won,2026-02-07,2026-02-07,34500.0,0.05,1.0,,6
L01775,2025-07-21,Ha Vo,North,google cpc,BI-PLUS,Professional Services,SMB,Closed Won,2025-09-30,2025-09-30,25300.0,0.08,1.0,,6
L01776,2026-01-17,Quynh Vu,North,SEM - Google,MKT-AUTO,Financial Services,Mid-Market,Closed Lost,2026-03-23,2026-03-23,34600.0,0,0.0,No Decision,4
L01777,2026-03-30,Minh Do,North,Google Ads,MKT-AUTO,Retail,SMB,Closed Lost,2026-04-16,2026-04-16,19100.0,0,0.0,Timing,4
L01778,2026-04-22,Ha Vo,North,Webinar,CS-CLOUD,Healthcare,SMB,Closed Won,2026-06-14,2026-06-14,18600.0,0.08,1.0,,6
L01779,2025-10-15,Bao Tran,South,Google Organic,BI-PLUS,Healthcare,SMB,Closed Lost,2025-11-29,2025-11-29,28100.0,0,0.0,Competitor,4
L01780,2025-09-02,Quynh Vu,North,Partner Referral,CS-CLOUD,Manufacturing,Enterprise,Closed Lost,2025-10-21,2025-10-21,96300.0,0,0.0,No Decision,3
L01781,2025-09-18,Ha Vo,North,Google Ads,CS-CLOUD,Retail,SMB,Closed Won,2025-11-25,2025-11-25,13400.0,0,1.0,,6
