Source,Target,Type,Weight
22728,23084,Undirected,43
22423,23110,Undirected,34
22847,23203,Undirected,34
22699,23162,Undirected,30
23100,23102,Undirected,35
23084,23209,Undirected,43
21977,23209,Undirected,31
23084,23203,Undirected,57
23082,23084,Undirected,32
20725,23084,Undirected,30
20712,23084,Undirected,33
22197,23084,Undirected,58
21931,23084,Undirected,36
23084,85099B,Undirected,52
22138,23084,Undirected,32
23084,23256,Undirected,30
22551,23084,Undirected,33
22326,23084,Undirected,45
23209,84997D,Undirected,30
20972,23209,Undirected,31
22961,23203,Undirected,41
22727,23203,Undirected,66
22728,23203,Undirected,39
22961,23209,Undirected,43
22423,23112,Undirected,32
21731,23084,Undirected,97
22382,23084,Undirected,42
20726,23084,Undirected,39
22630,23084,Undirected,39
22457,23209,Undirected,34
22457,23203,Undirected,30
23209,82482,Undirected,39
23203,82482,Undirected,37
23108,23203,Undirected,32
20719,23203,Undirected,53
23192,23201,Undirected,30
21928,23203,Undirected,126
21314,23298,Undirected,31
22554,23084,Undirected,36
23084,POST,Undirected,108
22629,23084,Undirected,45
23084,84879,Undirected,41
22139,23084,Undirected,39
23173,23298,Undirected,40
23298,82484,Undirected,43
23173,85123A,Undirected,31
23110,23118,Undirected,52
20725,23200,Undirected,69
23084,23202,Undirected,41
23084,23199,Undirected,45
22960,23209,Undirected,37
22960,23203,Undirected,34
23165,23203,Undirected,33
23165,23166,Undirected,83
23165,23167,Undirected,60
23166,23167,Undirected,73
22960,23298,Undirected,46
23084,23206,Undirected,42
21481,23084,Undirected,30
22423,23084,Undirected,51
23173,84879,Undirected,34
21928,23200,Undirected,52
21931,23200,Undirected,72
23200,85099C,Undirected,65
21930,23202,Undirected,72
21930,23209,Undirected,51
23163,23170,Undirected,35
21930,23200,Undirected,57
23175,23298,Undirected,32
23174,23298,Undirected,31
23110,23112,Undirected,52
23110,23111,Undirected,34
23112,23118,Undirected,45
23111,23118,Undirected,53
23101,23102,Undirected,45
23100,23101,Undirected,51
23103,85123A,Undirected,35
23300,23301,Undirected,304
22457,23301,Undirected,31
23301,84879,Undirected,49
23300,84879,Undirected,39
23301,23302,Undirected,77
23300,23302,Undirected,69
22423,23108,Undirected,38
23209,84755,Undirected,30
23108,POST,Undirected,38
23082,23083,Undirected,55
21930,23203,Undirected,91
23202,23301,Undirected,53
23202,23300,Undirected,40
23203,23301,Undirected,73
23203,23300,Undirected,56
23209,23301,Undirected,60
23209,23300,Undirected,51
23284,23301,Undirected,82
23284,23300,Undirected,51
20724,23202,Undirected,59
22961,23118,Undirected,30
22139,23203,Undirected,47
23163,23173,Undirected,42
23163,23174,Undirected,40
23163,23175,Undirected,40
23162,23173,Undirected,32
22139,23209,Undirected,37
23175,47566,Undirected,33
23173,47566,Undirected,41
22470,23298,Undirected,51
22469,23298,Undirected,65
22470,23300,Undirected,32
23301,85123A,Undirected,74
22138,23301,Undirected,32
22411,23301,Undirected,46
23301,85099B,Undirected,73
22469,23301,Undirected,46
23300,85123A,Undirected,69
23300,85099B,Undirected,49
22469,23300,Undirected,38
22470,23209,Undirected,38
20725,23301,Undirected,49
20725,23300,Undirected,45
22383,23301,Undirected,49
22383,23300,Undirected,40
23208,23301,Undirected,44
23208,23300,Undirected,35
22470,23301,Undirected,38
22386,23301,Undirected,42
22382,23301,Undirected,42
23207,23301,Undirected,41
23206,23301,Undirected,46
23301,82482,Undirected,37
23199,23301,Undirected,52
23298,23301,Undirected,69
20914,23301,Undirected,39
22382,23300,Undirected,37
23207,23300,Undirected,33
23206,23300,Undirected,37
23300,82482,Undirected,30
23199,23300,Undirected,40
23298,23300,Undirected,53
20914,23300,Undirected,32
21175,23301,Undirected,37
21034,23084,Undirected,39
21754,23301,Undirected,30
22666,23300,Undirected,31
22666,23301,Undirected,39
22197,23300,Undirected,50
22197,23301,Undirected,62
21914,23084,Undirected,39
23082,84879,Undirected,31
21034,23300,Undirected,34
22661,23203,Undirected,45
23129,23130,Undirected,50
22384,23300,Undirected,43
20728,23300,Undirected,46
22384,23301,Undirected,52
20728,23301,Undirected,55
22730,23209,Undirected,31
22661,23202,Undirected,33
20724,23200,Undirected,34
21931,23301,Undirected,37
22385,23200,Undirected,60
23200,23300,Undirected,31
23200,23301,Undirected,34
23084,85123A,Undirected,33
23084,23301,Undirected,31
22998,23301,Undirected,33
20711,23202,Undirected,30
20711,23203,Undirected,36
21928,23202,Undirected,92
21929,23200,Undirected,51
22663,23200,Undirected,41
22663,23202,Undirected,66
22663,23203,Undirected,82
22470,23203,Undirected,33
22469,23203,Undirected,42
22469,23209,Undirected,51
22112,23203,Undirected,36
22910,23203,Undirected,44
21034,23301,Undirected,38
20724,23203,Undirected,88
22663,23209,Undirected,35
23300,47566,Undirected,55
22993,23300,Undirected,35
22624,23298,Undirected,30
22469,23206,Undirected,32
22993,23301,Undirected,46
22139,23301,Undirected,31
23301,47566,Undirected,51
22423,23301,Undirected,41
23201,23301,Undirected,33
20727,23301,Undirected,48
22624,23209,Undirected,32
20727,23300,Undirected,34
22356,23202,Undirected,31
22909,23301,Undirected,30
23210,23213,Undirected,34
23210,23212,Undirected,32
23212,23213,Undirected,53
23263,84879,Undirected,35
23263,23270,Undirected,32
23298,23307,Undirected,52
22423,23307,Undirected,39
23307,23309,Undirected,64
23203,82494L,Undirected,38
23263,85123A,Undirected,32
23301,82494L,Undirected,33
23300,82494L,Undirected,30
23209,82494L,Undirected,31
23298,23306,Undirected,31
23306,23307,Undirected,70
23307,84991,Undirected,67
23307,47566,Undirected,33
22993,23307,Undirected,44
23309,84991,Undirected,31
23240,47566,Undirected,46
23240,23298,Undirected,60
21975,23308,Undirected,37
23307,23308,Undirected,80
23307,84992,Undirected,40
23206,23307,Undirected,35
23308,23309,Undirected,43
22659,23238,Undirected,40
23209,23308,Undirected,32
22907,23307,Undirected,38
23209,23307,Undirected,49
23307,POST,Undirected,31
23172,23245,Undirected,48
23171,23245,Undirected,55
23170,23245,Undirected,70
23175,23245,Undirected,54
23174,23245,Undirected,61
23173,23245,Undirected,82
23241,23242,Undirected,73
22112,23209,Undirected,32
23263,23275,Undirected,41
23084,23245,Undirected,34
23238,23240,Undirected,47
23237,23239,Undirected,34
23237,23240,Undirected,50
23236,23241,Undirected,30
23236,23245,Undirected,67
23236,23240,Undirected,88
23236,23243,Undirected,30
23209,23236,Undirected,50
23241,23245,Undirected,31
23240,23241,Undirected,36
23239,23240,Undirected,32
23240,23245,Undirected,92
23243,23245,Undirected,82
22077,23245,Undirected,33
22993,23245,Undirected,35
23209,23245,Undirected,68
23240,23243,Undirected,42
23209,23240,Undirected,53
22993,23243,Undirected,48
22720,23307,Undirected,60
23235,23237,Undirected,30
22417,23308,Undirected,31
22417,23307,Undirected,39
23243,23307,Undirected,33
23245,47566,Undirected,61
22423,23245,Undirected,174
21212,23309,Undirected,33
22383,23321,Undirected,40
22383,23245,Undirected,31
23208,23245,Undirected,31
23206,23321,Undirected,31
23206,23245,Undirected,35
23245,85099B,Undirected,37
23307,85099B,Undirected,39
23243,85099B,Undirected,30
23203,23321,Undirected,38
23203,23245,Undirected,61
23203,23307,Undirected,48
23203,23236,Undirected,39
23203,23243,Undirected,33
22720,23203,Undirected,44
22386,23321,Undirected,30
22469,23321,Undirected,127
22720,23321,Undirected,34
22961,23245,Undirected,55
22961,23307,Undirected,43
22666,23245,Undirected,35
22666,23243,Undirected,49
23245,23307,Undirected,62
22720,23245,Undirected,126
21977,23307,Undirected,70
23236,23307,Undirected,33
22720,23236,Undirected,42
22720,23243,Undirected,154
22699,23245,Undirected,88
22423,23243,Undirected,47
22423,23240,Undirected,39
22624,23245,Undirected,46
23245,23306,Undirected,34
21977,23308,Undirected,41
21212,23308,Undirected,45
21034,23321,Undirected,47
23321,47566,Undirected,35
22470,23321,Undirected,90
22766,23321,Undirected,30
23300,23321,Undirected,36
23321,82483,Undirected,33
22720,23301,Undirected,42
23245,85123A,Undirected,49
23243,47566,Undirected,36
23245,82484,Undirected,32
22720,23209,Undirected,52
22960,23245,Undirected,35
22698,23245,Undirected,63
22697,23245,Undirected,77
23240,84879,Undirected,49
22727,23240,Undirected,41
22624,23243,Undirected,41
22625,23245,Undirected,31
22720,23240,Undirected,61
22961,23240,Undirected,34
23240,23307,Undirected,47
23203,23240,Undirected,63
21212,23307,Undirected,81
21975,23307,Undirected,36
22720,23202,Undirected,38
23265,23266,Undirected,97
23263,23266,Undirected,94
23264,23266,Undirected,82
23263,23265,Undirected,89
23264,23265,Undirected,79
23263,23264,Undirected,67
22470,23322,Undirected,126
23321,23322,Undirected,189
23322,85123A,Undirected,103
22457,23322,Undirected,38
23322,82483,Undirected,33
23321,85123A,Undirected,100
22457,23321,Undirected,39
22197,23321,Undirected,35
23118,23245,Undirected,37
22197,23245,Undirected,33
23321,82482,Undirected,47
23301,23322,Undirected,50
23210,23211,Undirected,46
21034,23322,Undirected,34
23322,82494L,Undirected,33
23321,82494L,Undirected,51
23322,82482,Undirected,36
20914,23321,Undirected,37
23202,23240,Undirected,33
23240,POST,Undirected,55
23245,POST,Undirected,51
23108,23245,Undirected,30
23202,23245,Undirected,38
23203,23241,Undirected,30
22727,23245,Undirected,32
22847,23245,Undirected,30
22197,23343,Undirected,31
23203,23343,Undirected,90
23209,23343,Undirected,37
23202,23308,Undirected,38
23308,84991,Undirected,38
23243,23298,Undirected,48
23285,23286,Undirected,72
22907,23245,Undirected,30
23245,23298,Undirected,59
23240,85099B,Undirected,37
22960,23243,Undirected,33
21733,23322,Undirected,50
21733,23321,Undirected,55
23236,23298,Undirected,31
23287,23288,Undirected,57
23286,23287,Undirected,73
23285,23287,Undirected,51
23286,23288,Undirected,62
23285,23288,Undirected,53
23249,23251,Undirected,37
23250,23251,Undirected,45
23249,23250,Undirected,44
20914,23245,Undirected,31
23307,85123A,Undirected,31
22659,23005,Undirected,38
22720,23306,Undirected,30
23249,23252,Undirected,30
23251,23252,Undirected,38
23250,23252,Undirected,36
23203,23322,Undirected,30
23209,23322,Undirected,35
23300,23322,Undirected,36
23012,23014,Undirected,93
21790,23229,Undirected,39
23028,23032,Undirected,56
23031,23032,Undirected,61
23029,23032,Undirected,57
23032,23035,Undirected,34
23028,23031,Undirected,47
23028,23029,Undirected,45
23029,23031,Undirected,62
23031,23035,Undirected,30
23034,23035,Undirected,36
23012,23013,Undirected,96
23013,23014,Undirected,81
22804,23321,Undirected,30
23298,23321,Undirected,48
20713,23202,Undirected,58
22384,23321,Undirected,47
20725,23321,Undirected,41
23209,23321,Undirected,42
20727,23321,Undirected,52
23202,23307,Undirected,32
21212,23245,Undirected,35
22726,23203,Undirected,57
22726,23245,Undirected,43
22726,23209,Undirected,55
23245,23301,Undirected,32
22384,23322,Undirected,35
20725,23322,Undirected,30
20727,23322,Undirected,34
22910,23344,Undirected,65
23321,82484,Undirected,31
23263,23321,Undirected,33
20728,23321,Undirected,39
23202,23344,Undirected,74
21931,23344,Undirected,67
23200,23344,Undirected,61
21930,23344,Undirected,53
22384,23344,Undirected,41
20725,23344,Undirected,58
23206,23344,Undirected,44
20727,23344,Undirected,55
22383,23344,Undirected,37
20728,23344,Undirected,47
22469,23322,Undirected,78
23322,84879,Undirected,43
22382,23245,Undirected,30
23307,84879,Undirected,32
20713,23206,Undirected,50
20713,23203,Undirected,71
22722,23243,Undirected,43
23289,23291,Undirected,78
23291,23292,Undirected,67
23290,23291,Undirected,64
23289,23292,Undirected,62
23289,23290,Undirected,76
23290,23292,Undirected,85
23245,84879,Undirected,60
20725,23245,Undirected,37
20727,23245,Undirected,31
23207,23245,Undirected,32
22726,23298,Undirected,40
22726,23084,Undirected,55
23290,POST,Undirected,40
23292,POST,Undirected,34
22720,23300,Undirected,31
22726,23240,Undirected,44
23298,23322,Undirected,37
23322,47566,Undirected,34
23321,84879,Undirected,48
23301,23321,Undirected,44
22865,23301,Undirected,40
22951,23307,Undirected,30
22726,23301,Undirected,31
20713,23201,Undirected,71
21888,23229,Undirected,31
20713,23199,Undirected,77
22629,23290,Undirected,35
23256,23290,Undirected,34
22629,23292,Undirected,31
22086,23263,Undirected,45
22086,22993,Undirected,35
22086,23203,Undirected,66
22086,23209,Undirected,45
22086,23307,Undirected,30
22086,23129,Undirected,31
22086,23266,Undirected,33
22086,23264,Undirected,31
23198,23245,Undirected,38
23198,23243,Undirected,42
23198,23307,Undirected,30
22386,23344,Undirected,68
22386,23343,Undirected,48
23343,23344,Undirected,167
23203,23344,Undirected,130
23199,23344,Undirected,71
23202,23343,Undirected,50
23200,23343,Undirected,42
23199,23343,Undirected,41
23321,23323,Undirected,64
23322,23323,Undirected,72
20713,23209,Undirected,39
20713,23200,Undirected,54
23196,23197,Undirected,33
22193,23342,Undirected,44
22192,23342,Undirected,46
22192,23341,Undirected,34
22191,23342,Undirected,46
23341,23342,Undirected,37
23198,23209,Undirected,35
23197,23198,Undirected,41
23196,23198,Undirected,41
22720,23198,Undirected,51
22423,23198,Undirected,31
22577,23263,Undirected,35
23315,23316,Undirected,33
23323,85123A,Undirected,38
22961,23198,Undirected,33
22666,23198,Undirected,46
21175,23321,Undirected,30
22726,23342,Undirected,33
23240,23344,Undirected,33
22086,23298,Undirected,42
22086,23234,Undirected,49
22910,23234,Undirected,55
22952,23234,Undirected,48
23247,23344,Undirected,53
22411,23343,Undirected,45
23343,85099B,Undirected,81
22086,23320,Undirected,72
22086,23344,Undirected,125
22086,23300,Undirected,52
22086,23301,Undirected,55
22910,23320,Undirected,39
22910,23301,Undirected,36
22909,23320,Undirected,35
22909,23344,Undirected,39
23320,23344,Undirected,47
23301,23344,Undirected,34
22578,23266,Undirected,34
22952,23247,Undirected,32
22910,23247,Undirected,38
22086,23247,Undirected,73
20726,23344,Undirected,32
20725,23343,Undirected,32
22662,23344,Undirected,30
23209,23344,Undirected,61
22382,23344,Undirected,44
20728,23343,Undirected,30
23084,23344,Undirected,38
23344,85099B,Undirected,121
21931,23343,Undirected,45
22385,23344,Undirected,42
20713,23344,Undirected,30
23322,85099B,Undirected,30
22993,23198,Undirected,40
22112,23301,Undirected,38
22112,23300,Undirected,31
23318,23320,Undirected,46
23318,23319,Undirected,119
23319,23320,Undirected,73
22694,23322,Undirected,39
22694,23321,Undirected,34
22561,23188,Undirected,33
22112,23284,Undirected,38
22694,23323,Undirected,46
22470,23323,Undirected,40
22469,23323,Undirected,35
23294,23296,Undirected,123
23293,23296,Undirected,156
23295,23296,Undirected,138
23296,23297,Undirected,49
23293,23294,Undirected,146
23294,23295,Undirected,139
23294,23297,Undirected,39
23293,23295,Undirected,182
23293,23297,Undirected,65
23295,23297,Undirected,51
23201,23344,Undirected,87
23273,23274,Undirected,30
22910,23313,Undirected,73
22086,23313,Undirected,71
23313,47566,Undirected,38
22720,22910,Undirected,32
21977,23295,Undirected,35
21977,23293,Undirected,33
21977,23296,Undirected,31
23295,23307,Undirected,43
23293,23307,Undirected,60
23296,23307,Undirected,43
23294,23307,Undirected,31
23295,POST,Undirected,30
22411,23344,Undirected,58
22910,23318,Undirected,92
22910,23319,Undirected,69
22910,23311,Undirected,58
22910,23293,Undirected,35
23236,23293,Undirected,32
22086,23245,Undirected,39
23245,23294,Undirected,36
23245,23293,Undirected,50
23245,23295,Undirected,44
23245,23296,Undirected,36
22086,23318,Undirected,72
23311,23318,Undirected,52
22086,23319,Undirected,113
23311,23319,Undirected,47
23293,23298,Undirected,31
22086,23311,Undirected,57
22086,23293,Undirected,40
22086,23295,Undirected,32
23247,23320,Undirected,30
23240,23293,Undirected,34
23209,23293,Undirected,42
22141,23313,Undirected,31
23312,23313,Undirected,48
22910,23312,Undirected,52
23234,23313,Undirected,33
22952,23313,Undirected,42
22950,23234,Undirected,31
22961,23294,Undirected,32
22961,23295,Undirected,42
22961,23293,Undirected,48
22961,23296,Undirected,34
22720,23296,Undirected,31
22720,23294,Undirected,31
22423,23295,Undirected,32
22423,23293,Undirected,42
22197,23344,Undirected,37
22112,23344,Undirected,30
22356,23344,Undirected,38
23344,85099F,Undirected,39
21928,23344,Undirected,30
23203,23293,Undirected,42
23203,23296,Undirected,32
22197,23293,Undirected,40
22960,23296,Undirected,31
22960,23293,Undirected,39
22993,23296,Undirected,37
22993,23294,Undirected,30
22993,23293,Undirected,46
21212,23293,Undirected,36
23311,23312,Undirected,60
21929,23344,Undirected,35
20712,23344,Undirected,34
23344,85099C,Undirected,52
22720,23293,Undirected,39
22720,23295,Undirected,40
22666,23293,Undirected,31
22666,23295,Undirected,30
22086,23084,Undirected,58
23207,23344,Undirected,39
22952,23344,Undirected,40
23319,23344,Undirected,46
22086,23201,Undirected,40
23247,23319,Undirected,47
22952,23293,Undirected,36
22952,23319,Undirected,43
22952,23318,Undirected,57
22950,23318,Undirected,41
22111,23301,Undirected,36
23311,23313,Undirected,71
23313,23318,Undirected,36
22909,23343,Undirected,39
22952,23343,Undirected,36
22952,23307,Undirected,31
23345,23346,Undirected,54
