session_id,user_id,session_date,channel_id,device_id,geo_id,source,medium,is_new_user,engaged_session,engagement_seconds,pageviews,view_item,add_to_cart,begin_checkout,purchase,order_id,session_revenue
S0054356,U023122,2020-12-25,3,1,1,bing,cpc,0,0,99,5,1,1,0,0,,0.0
S0054357,U023123,2020-11-26,1,1,1,google,organic,1,1,131,3,0,0,0,0,,0.0
S0054358,U023123,2020-11-29,2,1,1,(direct),(none),0,0,47,3,0,0,0,0,,0.0
S0054359,U023123,2020-11-30,2,1,1,(direct),(none),0,1,67,9,1,0,0,0,,0.0
S0054360,U023123,2020-12-03,1,1,1,yahoo,organic,0,0,69,4,0,0,0,0,,0.0
S0054361,U023123,2020-12-09,1,1,1,google,organic,0,1,314,11,1,1,1,1,O003409,37.18
S0054362,U023124,2021-01-13,3,2,10,google,cpc,1,0,44,2,0,0,0,0,,0.0
S0054363,U023125,2020-12-12,3,1,1,google,cpc,1,0,117,2,1,0,0,0,,0.0
S0054364,U023126,2020-11-30,2,2,1,(direct),(none),1,1,45,8,1,0,0,0,,0.0
S0054365,U023126,2020-12-11,1,2,1,yahoo,organic,0,1,332,13,1,1,1,1,O003410,51.98
S0054366,U023127,2020-11-30,1,1,10,yahoo,organic,1,1,338,16,1,1,1,1,O003411,42.48
S0054367,U023127,2020-12-02,7,1,10,facebook,social,0,0,30,4,0,0,0,0,,0.0
S0054368,U023127,2020-12-05,2,1,10,(direct),(none),0,1,215,8,1,1,1,0,,0.0
S0054369,U023127,2020-12-09,3,1,10,google,cpc,0,0,89,5,1,0,0,0,,0.0
S0054370,U023128,2020-11-25,1,1,2,google,organic,1,0,55,4,1,0,0,0,,0.0
S0054371,U023128,2020-11-28,7,1,2,youtube,social,0,1,245,4,0,0,0,0,,0.0
S0054372,U023129,2020-11-18,4,2,1,youtube.com,referral,1,0,87,2,0,0,0,0,,0.0
S0054373,U023129,2020-11-24,7,1,1,instagram,social,0,1,149,5,1,0,0,0,,0.0
S0054374,U023129,2020-11-28,1,1,1,google,organic,0,0,53,5,1,0,0,0,,0.0
S0054375,U023129,2020-12-03,7,3,1,facebook,social,0,0,74,1,0,0,0,0,,0.0
S0054376,U023130,2021-01-05,1,1,1,google,organic,1,0,67,3,1,0,0,0,,0.0
S0054377,U023130,2021-01-06,1,2,1,google,organic,0,1,253,6,1,0,0,0,,0.0
S0054378,U023131,2020-12-22,1,2,1,google,organic,1,1,59,11,1,0,0,0,,0.0
S0054379,U023131,2020-12-24,2,2,1,(direct),(none),0,1,173,3,1,0,0,0,,0.0
S0054380,U023131,2020-12-25,1,2,1,bing,organic,0,1,187,6,1,1,0,0,,0.0
S0054381,U023131,2020-12-26,5,2,1,google,display,0,1,80,7,1,0,0,0,,0.0
S0054382,U023132,2020-12-26,2,1,4,(direct),(none),1,0,117,1,1,0,0,0,,0.0
S0054383,U023132,2021-01-01,6,1,4,newsletter,email,0,1,139,2,0,0,0,0,,0.0
S0054384,U023133,2021-01-10,3,2,1,google,cpc,1,1,247,10,1,1,1,0,,0.0
S0054385,U023133,2021-01-11,5,2,1,google,display,0,1,133,10,1,0,0,0,,0.0
S0054386,U023133,2021-01-12,2,2,1,(direct),(none),0,1,404,9,1,1,1,1,O003412,43.98
S0054387,U023134,2020-11-20,1,1,1,google,organic,1,1,185,4,1,0,0,0,,0.0
S0054388,U023135,2020-12-11,4,3,1,partner-site,referral,1,1,5,6,0,0,0,0,,0.0
S0054389,U023135,2020-12-12,2,3,1,(direct),(none),0,0,57,3,0,0,0,0,,0.0
S0054390,U023135,2020-12-15,7,2,1,instagram,social,0,1,69,10,1,0,0,0,,0.0
S0054391,U023135,2020-12-16,4,3,1,partner-site,referral,0,1,216,3,1,0,0,0,,0.0
S0054392,U023136,2020-11-11,1,1,3,google,organic,1,1,134,9,1,1,0,0,,0.0
S0054393,U023136,2020-11-13,6,1,3,newsletter,email,0,0,108,1,1,0,0,0,,0.0
S0054394,U023137,2020-12-19,3,1,1,google,cpc,1,0,18,2,0,0,0,0,,0.0
S0054395,U023137,2020-12-22,2,1,1,(direct),(none),0,1,153,6,1,0,0,0,,0.0
S0054396,U023137,2020-12-23,3,1,1,google,cpc,0,1,277,8,1,0,0,0,,0.0
S0054397,U023138,2021-01-17,3,1,1,google,cpc,1,1,120,3,1,0,0,0,,0.0
S0054398,U023138,2021-01-21,1,2,1,bing,organic,0,1,141,15,1,1,0,0,,0.0
S0054399,U023138,2021-01-23,1,2,1,google,organic,0,0,64,4,0,0,0,0,,0.0
S0054400,U023139,2020-12-18,3,2,8,google,cpc,1,0,115,5,1,0,0,0,,0.0
S0054401,U023139,2020-12-22,1,2,8,google,organic,0,1,467,11,1,1,1,1,O003413,48.97
S0054402,U023140,2020-12-03,1,1,1,google,organic,1,0,53,2,0,0,0,0,,0.0
S0054403,U023141,2020-11-08,5,1,1,google,display,1,1,180,9,1,0,0,0,,0.0
S0054404,U023141,2020-11-10,1,1,1,bing,organic,0,1,104,6,1,0,0,0,,0.0
S0054405,U023141,2020-11-19,3,1,1,google,cpc,0,1,199,11,1,1,1,0,,0.0
S0054406,U023142,2020-11-20,2,2,1,(direct),(none),1,0,58,4,0,0,0,0,,0.0
S0054407,U023142,2020-11-26,4,2,1,google.com,referral,0,1,187,4,1,0,0,0,,0.0
S0054408,U023143,2020-11-09,1,2,1,google,organic,1,1,484,12,1,1,1,1,O003414,43.97
S0054409,U023143,2020-11-18,2,2,1,(direct),(none),0,1,119,8,1,0,0,0,,0.0
S0054410,U023144,2020-12-06,7,1,10,facebook,social,1,0,35,4,0,0,0,0,,0.0
S0054411,U023144,2020-12-10,7,1,10,instagram,social,0,1,64,9,1,0,0,0,,0.0
S0054412,U023145,2020-12-25,1,1,3,bing,organic,1,1,81,6,1,0,0,0,,0.0
S0054413,U023145,2020-12-26,2,1,3,(direct),(none),0,0,59,2,1,0,0,0,,0.0
S0054414,U023146,2020-12-31,5,1,1,google,display,1,0,43,1,0,0,0,0,,0.0
S0054415,U023146,2021-01-02,2,1,1,(direct),(none),0,1,180,4,0,0,0,0,,0.0
S0054416,U023147,2020-11-09,2,2,1,(direct),(none),1,0,91,3,0,0,0,0,,0.0
S0054417,U023147,2020-11-12,1,2,1,google,organic,0,0,68,3,1,0,0,0,,0.0
S0054418,U023147,2020-11-16,3,2,1,google,cpc,0,1,475,17,1,1,1,1,O003415,69.98
S0054419,U023148,2020-12-13,7,2,1,twitter,social,1,1,199,9,1,0,0,0,,0.0
S0054420,U023148,2020-12-25,1,2,1,google,organic,0,1,119,10,1,1,0,0,,0.0
S0054421,U023149,2021-01-05,1,1,1,google,organic,1,1,163,7,1,1,0,0,,0.0
S0054422,U023149,2021-01-07,1,2,1,bing,organic,0,1,197,5,1,1,0,0,,0.0
S0054423,U023150,2020-12-16,2,2,9,(direct),(none),1,0,81,2,1,0,0,0,,0.0
S0054424,U023150,2020-12-17,4,2,9,youtube.com,referral,0,1,336,14,1,1,1,1,O003416,126.45
S0054425,U023150,2020-12-20,2,2,9,(direct),(none),0,1,200,9,1,1,0,0,,0.0
S0054426,U023150,2020-12-23,6,2,9,promo,email,0,1,314,9,1,1,1,0,,0.0
S0054427,U023151,2021-01-09,3,2,1,google,cpc,1,1,203,11,1,1,0,0,,0.0
S0054428,U023151,2021-01-10,3,1,1,bing,cpc,0,0,82,3,1,0,0,0,,0.0
S0054429,U023152,2020-12-21,1,1,2,google,organic,1,1,174,9,1,1,0,0,,0.0
S0054430,U023152,2020-12-24,2,1,2,(direct),(none),0,1,162,7,1,1,0,0,,0.0
S0054431,U023153,2021-01-23,3,1,1,google,cpc,1,0,87,2,0,0,0,0,,0.0
S0054432,U023153,2021-01-26,2,1,1,(direct),(none),0,1,362,16,1,1,1,1,O003417,49.98
S0054433,U023153,2021-01-30,2,1,1,(direct),(none),0,0,79,2,0,0,0,0,,0.0
S0054434,U023153,2021-01-31,4,1,1,youtube.com,referral,0,0,105,5,0,0,0,0,,0.0
S0054435,U023154,2020-12-19,3,2,1,google,cpc,1,0,57,5,0,0,0,0,,0.0
S0054436,U023155,2020-11-26,6,1,1,newsletter,email,1,0,89,3,1,0,0,0,,0.0
S0054437,U023155,2020-11-29,1,1,1,google,organic,0,1,130,8,1,0,0,0,,0.0
S0054438,U023155,2020-12-02,7,1,1,instagram,social,0,0,36,1,0,0,0,0,,0.0
S0054439,U023155,2020-12-05,2,1,1,(direct),(none),0,0,110,4,1,0,0,0,,0.0
S0054440,U023156,2020-12-13,6,1,10,promo,email,1,1,358,14,1,1,1,1,O003418,16.99
S0054441,U023156,2020-12-18,2,1,10,(direct),(none),0,0,46,2,0,0,0,0,,0.0
S0054442,U023156,2020-12-19,1,1,10,yahoo,organic,0,0,79,4,0,0,0,0,,0.0
S0054443,U023157,2021-01-04,2,1,5,(direct),(none),1,0,40,3,0,0,0,0,,0.0
S0054444,U023158,2020-12-27,5,2,2,google,display,1,1,196,7,1,0,0,0,,0.0
S0054445,U023158,2020-12-28,1,1,2,google,organic,0,1,108,6,1,0,0,0,,0.0
S0054446,U023158,2021-01-02,2,1,2,(direct),(none),0,0,18,3,0,0,0,0,,0.0
S0054447,U023159,2020-11-16,3,2,1,google,cpc,1,1,138,5,1,0,0,0,,0.0
S0054448,U023159,2020-11-17,4,1,1,youtube.com,referral,0,1,233,3,1,0,0,0,,0.0
S0054449,U023159,2020-11-20,6,2,1,newsletter,email,0,0,60,2,1,0,0,0,,0.0
S0054450,U023160,2020-12-15,7,1,1,instagram,social,1,0,94,4,1,0,0,0,,0.0
S0054451,U023160,2020-12-22,2,1,1,(direct),(none),0,1,213,4,0,0,0,0,,0.0
S0054452,U023161,2020-11-20,1,1,1,google,organic,1,1,200,7,0,0,0,0,,0.0
S0054453,U023161,2020-11-26,1,1,1,bing,organic,0,1,311,7,0,0,0,0,,0.0
S0054454,U023161,2020-11-27,3,1,1,google,cpc,0,1,133,2,1,1,0,0,,0.0
S0054455,U023162,2020-12-01,1,2,3,bing,organic,1,1,219,5,1,0,0,0,,0.0
S0054456,U023163,2021-01-11,3,1,3,google,cpc,1,0,102,2,0,0,0,0,,0.0
S0054457,U023163,2021-01-12,6,1,3,promo,email,0,1,82,15,1,0,0,0,,0.0
S0054458,U023163,2021-01-13,5,1,3,dv360,display,0,0,58,3,0,0,0,0,,0.0
S0054459,U023164,2020-12-27,6,2,10,newsletter,email,1,1,183,1,1,0,0,0,,0.0
S0054460,U023165,2021-01-03,2,3,10,(direct),(none),1,1,324,17,1,1,1,1,O003419,49.98
S0054461,U023166,2020-12-28,1,1,3,bing,organic,1,0,61,2,1,0,0,0,,0.0
S0054462,U023166,2020-12-29,3,1,3,google,cpc,0,0,39,5,0,0,0,0,,0.0
S0054463,U023167,2021-01-04,2,1,3,(direct),(none),1,0,108,5,1,0,0,0,,0.0
S0054464,U023167,2021-01-05,1,1,3,google,organic,0,1,126,5,1,0,0,0,,0.0
S0054465,U023167,2021-01-06,1,1,3,google,organic,0,1,118,7,1,0,0,0,,0.0
S0054466,U023168,2020-11-25,3,2,8,google,cpc,1,1,153,9,1,1,0,0,,0.0
S0054467,U023168,2020-11-29,1,1,8,yahoo,organic,0,1,90,7,1,0,0,0,,0.0
S0054468,U023168,2020-12-05,1,1,8,google,organic,0,1,142,6,0,0,0,0,,0.0
S0054469,U023169,2021-01-20,5,2,1,google,display,1,1,364,12,1,1,1,1,O003420,84.98
S0054470,U023169,2021-01-21,2,1,1,(direct),(none),0,1,73,11,1,0,0,0,,0.0
S0054471,U023169,2021-01-24,1,2,1,yahoo,organic,0,1,196,9,1,1,1,0,,0.0
S0054472,U023169,2021-01-25,1,2,1,google,organic,0,1,113,10,1,1,0,0,,0.0
S0054473,U023170,2020-11-24,3,2,4,google,cpc,1,1,149,4,1,1,0,0,,0.0
S0054474,U023171,2021-01-07,6,2,1,promo,email,1,0,68,2,0,0,0,0,,0.0
S0054475,U023172,2020-12-01,5,2,1,google,display,1,1,76,6,1,0,0,0,,0.0
S0054476,U023173,2020-12-01,3,2,4,google,cpc,1,0,44,4,0,0,0,0,,0.0
S0054477,U023173,2020-12-09,2,2,4,(direct),(none),0,0,41,4,0,0,0,0,,0.0
S0054478,U023174,2020-11-27,3,2,1,bing,cpc,1,1,187,3,1,0,0,0,,0.0
S0054479,U023175,2020-12-23,5,3,2,google,display,1,1,318,16,1,1,1,1,O003421,16.99
S0054480,U023175,2020-12-24,1,3,2,google,organic,0,0,59,5,1,0,0,0,,0.0
S0054481,U023176,2020-12-16,4,1,8,other-referral,referral,1,0,85,1,1,0,0,0,,0.0
S0054482,U023176,2020-12-17,2,1,8,(direct),(none),0,1,359,12,1,1,1,1,O003422,20.99
S0054483,U023176,2020-12-22,6,1,8,promo,email,0,1,308,4,1,0,0,0,,0.0
S0054484,U023177,2020-12-13,5,1,1,dv360,display,1,1,150,12,1,0,0,0,,0.0
S0054485,U023177,2020-12-16,3,1,1,google,cpc,0,0,56,1,0,0,0,0,,0.0
S0054486,U023177,2020-12-21,1,1,1,google,organic,0,1,64,7,1,0,0,0,,0.0
S0054487,U023178,2020-12-17,1,2,2,yahoo,organic,1,1,127,7,1,1,0,0,,0.0
S0054488,U023178,2020-12-20,4,2,2,partner-site,referral,0,1,125,11,1,1,0,0,,0.0
S0054489,U023178,2020-12-24,2,2,2,(direct),(none),0,0,51,4,1,0,0,0,,0.0
S0054490,U023178,2020-12-26,3,2,2,google,cpc,0,1,206,5,0,0,0,0,,0.0
S0054491,U023179,2021-01-26,2,2,1,(direct),(none),1,1,385,17,1,1,1,1,O003423,20.99
S0054492,U023180,2020-12-01,1,3,1,google,organic,1,0,54,1,0,0,0,0,,0.0
S0054493,U023180,2020-12-03,2,1,1,(direct),(none),0,1,408,8,1,1,1,1,O003424,71.97
S0054494,U023180,2020-12-06,2,1,1,(direct),(none),0,1,273,5,1,1,1,0,,0.0
S0054495,U023180,2020-12-14,6,1,1,promo,email,0,1,162,4,0,0,0,0,,0.0
S0054496,U023181,2020-12-23,1,2,1,bing,organic,1,0,86,3,0,0,0,0,,0.0
S0054497,U023181,2020-12-24,6,2,1,newsletter,email,0,1,451,14,1,1,1,1,O003425,15.29
S0054498,U023181,2020-12-27,2,2,1,(direct),(none),0,0,83,3,1,0,0,0,,0.0
S0054499,U023182,2020-12-03,3,1,1,google,cpc,1,0,18,2,0,0,0,0,,0.0
S0054500,U023183,2021-01-01,2,1,1,(direct),(none),1,0,27,5,0,0,0,0,,0.0
S0054501,U023183,2021-01-03,7,1,1,instagram,social,0,0,84,3,1,0,0,0,,0.0
S0054502,U023183,2021-01-04,5,1,1,google,display,0,1,13,7,0,0,0,0,,0.0
S0054503,U023184,2020-11-25,5,2,1,google,display,1,1,258,3,1,0,0,0,,0.0
S0054504,U023184,2020-11-28,2,1,1,(direct),(none),0,0,70,2,0,0,0,0,,0.0
S0054505,U023184,2020-11-29,4,1,1,other-referral,referral,0,1,253,4,1,1,1,0,,0.0
S0054506,U023185,2021-01-05,2,1,6,(direct),(none),1,1,83,6,1,0,0,0,,0.0
S0054507,U023185,2021-01-08,2,1,6,(direct),(none),0,0,58,4,1,0,0,0,,0.0
S0054508,U023186,2020-12-09,2,1,4,(direct),(none),1,1,195,8,1,1,0,0,,0.0
S0054509,U023187,2020-12-10,1,1,1,google,organic,1,1,187,5,1,0,0,0,,0.0
S0054510,U023187,2020-12-12,2,2,1,(direct),(none),0,1,58,7,1,0,0,0,,0.0
S0054511,U023188,2020-11-12,1,2,1,google,organic,1,1,273,12,1,1,1,0,,0.0
S0054512,U023188,2020-11-22,4,1,1,youtube.com,referral,0,1,132,3,1,0,0,0,,0.0
S0054513,U023188,2020-12-05,2,2,1,(direct),(none),0,1,90,8,1,0,0,0,,0.0
S0054514,U023189,2020-12-08,1,2,1,google,organic,1,1,123,4,1,0,0,0,,0.0
S0054515,U023189,2020-12-17,4,1,1,youtube.com,referral,0,0,84,2,1,0,0,0,,0.0
S0054516,U023189,2020-12-18,2,2,1,(direct),(none),0,0,114,5,0,0,0,0,,0.0
S0054517,U023190,2020-12-17,6,1,1,newsletter,email,1,1,335,7,1,0,0,0,,0.0
S0054518,U023190,2020-12-22,4,1,1,youtube.com,referral,0,1,179,11,1,1,1,0,,0.0
S0054519,U023191,2021-01-27,3,2,7,google,cpc,1,1,527,9,1,1,1,1,O003426,26.99
S0054520,U023191,2021-01-30,4,2,7,google.com,referral,0,0,55,3,1,0,0,0,,0.0
S0054521,U023191,2021-01-31,1,2,7,bing,organic,0,1,192,5,0,0,0,0,,0.0
S0054522,U023192,2020-11-27,2,2,10,(direct),(none),1,1,245,9,1,0,0,0,,0.0
S0054523,U023192,2020-11-29,1,1,10,google,organic,0,1,159,3,1,0,0,0,,0.0
S0054524,U023192,2020-11-30,2,1,10,(direct),(none),0,0,92,5,1,0,0,0,,0.0
S0054525,U023192,2020-12-03,1,1,10,bing,organic,0,1,307,3,1,0,0,0,,0.0
S0054526,U023193,2020-11-26,1,2,1,google,organic,1,1,150,5,1,0,0,0,,0.0
S0054527,U023194,2020-11-27,1,1,1,bing,organic,1,0,94,4,0,0,0,0,,0.0
S0054528,U023194,2020-11-28,2,1,1,(direct),(none),0,0,86,2,0,0,0,0,,0.0
S0054529,U023194,2020-12-02,1,1,1,google,organic,0,1,167,11,1,1,0,0,,0.0
S0054530,U023195,2020-11-27,3,1,1,google,cpc,1,0,83,5,1,0,0,0,,0.0
S0054531,U023195,2020-12-01,2,1,1,(direct),(none),0,0,109,5,1,0,0,0,,0.0
S0054532,U023195,2020-12-04,3,1,1,google,cpc,0,0,33,3,0,0,0,0,,0.0
S0054533,U023195,2020-12-10,2,1,1,(direct),(none),0,1,260,10,1,1,1,0,,0.0
S0054534,U023196,2020-11-03,5,2,5,dv360,display,1,1,177,6,1,1,0,0,,0.0
S0054535,U023196,2020-11-05,6,1,5,newsletter,email,0,1,73,7,1,0,0,0,,0.0
S0054536,U023197,2020-12-10,2,2,1,(direct),(none),1,0,49,5,1,0,0,0,,0.0
S0054537,U023197,2020-12-24,1,2,1,google,organic,0,0,47,4,1,0,0,0,,0.0
S0054538,U023198,2020-12-17,1,1,1,google,organic,1,0,33,3,0,0,0,0,,0.0
S0054539,U023199,2020-11-08,1,1,1,google,organic,1,1,143,3,1,0,0,0,,0.0
S0054540,U023199,2020-11-11,2,1,1,(direct),(none),0,1,370,9,1,1,1,1,O003427,112.98
S0054541,U023199,2020-11-20,1,1,1,google,organic,0,0,113,1,0,0,0,0,,0.0
S0054542,U023200,2020-11-23,1,2,1,google,organic,1,1,141,2,1,0,0,0,,0.0
S0054543,U023200,2020-12-02,2,2,1,(direct),(none),0,1,332,7,1,1,0,0,,0.0
S0054544,U023201,2020-11-25,3,1,1,google,cpc,1,1,157,4,1,1,0,0,,0.0
S0054545,U023202,2020-12-28,5,1,4,dv360,display,1,1,147,7,1,0,0,0,,0.0
S0054546,U023202,2021-01-01,6,1,4,newsletter,email,0,0,13,3,0,0,0,0,,0.0
S0054547,U023203,2020-11-19,6,1,3,promo,email,1,0,87,3,0,0,0,0,,0.0
S0054548,U023203,2020-11-24,7,1,3,youtube,social,0,0,15,4,0,0,0,0,,0.0
S0054549,U023203,2020-11-25,2,1,3,(direct),(none),0,0,109,4,1,0,0,0,,0.0
S0054550,U023203,2020-12-01,1,1,3,google,organic,0,1,135,8,1,0,0,0,,0.0
S0054551,U023204,2021-01-10,2,1,7,(direct),(none),1,1,128,6,1,0,0,0,,0.0
S0054552,U023205,2020-12-21,1,2,6,google,organic,1,1,211,10,1,0,0,0,,0.0
S0054553,U023205,2020-12-23,7,1,6,instagram,social,0,1,140,2,1,0,0,0,,0.0
S0054554,U023205,2020-12-25,1,2,6,bing,organic,0,0,56,1,1,0,0,0,,0.0
S0054555,U023206,2021-01-05,7,1,5,youtube,social,1,1,136,4,1,0,0,0,,0.0
S0054556,U023206,2021-01-06,2,1,5,(direct),(none),0,0,18,2,0,0,0,0,,0.0
S0054557,U023207,2020-11-26,1,1,10,yahoo,organic,1,0,35,1,0,0,0,0,,0.0
S0054558,U023208,2020-11-12,1,1,1,google,organic,1,1,126,6,1,0,0,0,,0.0
S0054559,U023209,2020-12-21,1,1,1,google,organic,1,1,158,9,1,0,0,0,,0.0
S0054560,U023209,2020-12-23,2,1,1,(direct),(none),0,1,197,7,1,0,0,0,,0.0
S0054561,U023209,2020-12-27,2,1,1,(direct),(none),0,1,51,7,1,0,0,0,,0.0
S0054562,U023210,2021-01-03,4,1,7,google.com,referral,1,1,364,18,1,1,1,1,O003428,37.98
S0054563,U023210,2021-01-06,1,1,7,google,organic,0,1,171,7,1,0,0,0,,0.0
S0054564,U023211,2020-11-05,7,1,1,youtube,social,1,1,302,16,1,1,1,1,O003429,70.98
S0054565,U023211,2020-11-10,1,1,1,google,organic,0,1,158,3,1,0,0,0,,0.0
S0054566,U023211,2020-11-11,2,1,1,(direct),(none),0,1,172,6,1,0,0,0,,0.0
S0054567,U023212,2020-11-20,5,2,1,google,display,1,1,134,4,0,0,0,0,,0.0
S0054568,U023212,2020-11-23,7,1,1,youtube,social,0,0,65,3,0,0,0,0,,0.0
S0054569,U023212,2020-11-24,3,2,1,bing,cpc,0,1,71,10,1,0,0,0,,0.0
S0054570,U023212,2020-11-25,6,3,1,newsletter,email,0,0,50,3,0,0,0,0,,0.0
S0054571,U023212,2020-11-26,2,2,1,(direct),(none),0,1,442,14,1,1,1,1,O003430,69.56
S0054572,U023213,2020-11-14,2,1,2,(direct),(none),1,0,26,1,0,0,0,0,,0.0
S0054573,U023213,2020-11-20,1,2,2,google,organic,0,1,447,8,1,1,1,1,O003431,99.98
S0054574,U023214,2020-12-23,4,2,1,partner-site,referral,1,0,43,5,0,0,0,0,,0.0
S0054575,U023214,2020-12-25,2,2,1,(direct),(none),0,0,56,3,0,0,0,0,,0.0
S0054576,U023214,2020-12-26,6,2,1,promo,email,0,1,212,1,0,0,0,0,,0.0
S0054577,U023214,2020-12-30,3,2,1,google,cpc,0,0,100,2,0,0,0,0,,0.0
S0054578,U023215,2021-01-13,6,1,4,promo,email,1,1,237,5,0,0,0,0,,0.0
S0054579,U023215,2021-01-14,7,1,4,instagram,social,0,1,192,6,1,0,0,0,,0.0
S0054580,U023216,2020-11-22,3,1,4,google,cpc,1,0,70,3,0,0,0,0,,0.0
S0054581,U023216,2020-11-26,3,3,4,google,cpc,0,1,221,7,1,1,1,0,,0.0
S0054582,U023216,2020-11-29,5,1,4,google,display,0,1,139,5,0,0,0,0,,0.0
S0054583,U023217,2020-12-08,5,1,1,google,display,1,0,16,4,0,0,0,0,,0.0
S0054584,U023217,2020-12-12,1,1,1,google,organic,0,0,26,2,0,0,0,0,,0.0
S0054585,U023218,2020-11-28,1,2,6,google,organic,1,1,278,7,1,1,1,0,,0.0
S0054586,U023218,2020-11-30,2,2,6,(direct),(none),0,1,164,7,1,0,0,0,,0.0
S0054587,U023219,2021-01-13,2,1,3,(direct),(none),1,0,41,2,0,0,0,0,,0.0
S0054588,U023220,2020-12-18,1,2,2,google,organic,1,1,204,1,0,0,0,0,,0.0
S0054589,U023221,2020-11-17,3,2,6,google,cpc,1,1,153,2,1,0,0,0,,0.0
S0054590,U023221,2020-11-19,6,2,6,newsletter,email,0,1,142,8,1,1,0,0,,0.0
S0054591,U023221,2020-11-28,2,2,6,(direct),(none),0,1,60,6,1,0,0,0,,0.0
S0054592,U023222,2021-01-31,1,1,9,google,organic,1,1,138,6,0,0,0,0,,0.0
S0054593,U023223,2021-01-25,3,2,1,google,cpc,1,1,144,5,1,0,0,0,,0.0
S0054594,U023223,2021-01-30,2,2,1,(direct),(none),0,0,90,5,0,0,0,0,,0.0
S0054595,U023224,2020-12-27,2,2,5,(direct),(none),1,1,196,6,1,1,0,0,,0.0
S0054596,U023224,2020-12-30,1,2,5,google,organic,0,1,344,8,1,1,1,1,O003432,53.97
S0054597,U023224,2020-12-31,2,2,5,(direct),(none),0,1,121,6,1,0,0,0,,0.0
S0054598,U023225,2021-01-21,4,2,4,youtube.com,referral,1,0,53,2,0,0,0,0,,0.0
S0054599,U023225,2021-01-25,1,2,4,google,organic,0,1,173,10,1,1,1,0,,0.0
S0054600,U023226,2020-11-12,3,2,1,google,cpc,1,1,333,6,1,0,0,0,,0.0
S0054601,U023226,2020-11-18,1,2,1,google,organic,0,1,282,12,1,1,1,1,O003433,36.98
S0054602,U023227,2021-01-20,1,1,6,google,organic,1,0,118,5,1,0,0,0,,0.0
S0054603,U023227,2021-01-27,1,1,6,google,organic,0,0,85,4,1,0,0,0,,0.0
S0054604,U023228,2020-12-13,4,2,1,google.com,referral,1,1,241,6,1,0,0,0,,0.0
S0054605,U023228,2020-12-14,3,2,1,google,cpc,0,1,451,9,1,1,1,1,O003434,49.97
S0054606,U023229,2020-12-04,2,1,1,(direct),(none),1,0,115,3,0,0,0,0,,0.0
S0054607,U023229,2020-12-05,7,1,1,youtube,social,0,1,82,6,1,0,0,0,,0.0
S0054608,U023229,2020-12-06,4,1,1,youtube.com,referral,0,1,129,3,1,0,0,0,,0.0
S0054609,U023229,2020-12-14,1,1,1,yahoo,organic,0,1,117,6,1,0,0,0,,0.0
S0054610,U023230,2020-12-06,1,1,7,google,organic,1,0,62,4,0,0,0,0,,0.0
S0054611,U023230,2020-12-07,1,1,7,google,organic,0,0,21,4,0,0,0,0,,0.0
S0054612,U023230,2020-12-09,3,1,7,google,cpc,0,0,67,4,1,0,0,0,,0.0
S0054613,U023230,2020-12-13,3,1,7,google,cpc,0,1,232,6,1,1,0,0,,0.0
S0054614,U023231,2020-12-09,2,1,10,(direct),(none),1,0,23,3,0,0,0,0,,0.0
S0054615,U023231,2020-12-13,3,1,10,google,cpc,0,1,295,5,1,1,1,0,,0.0
S0054616,U023232,2021-01-20,2,2,1,(direct),(none),1,0,52,2,1,0,0,0,,0.0
S0054617,U023232,2021-01-21,1,2,1,google,organic,0,0,105,5,1,0,0,0,,0.0
S0054618,U023232,2021-01-22,1,2,1,bing,organic,0,1,236,11,1,1,1,0,,0.0
S0054619,U023233,2020-12-24,2,2,4,(direct),(none),1,1,141,6,1,1,0,0,,0.0
S0054620,U023233,2020-12-27,7,2,4,instagram,social,0,1,413,6,1,1,1,1,O003435,79.99
S0054621,U023234,2020-12-13,3,1,5,google,cpc,1,0,75,2,0,0,0,0,,0.0
S0054622,U023235,2020-11-20,1,1,1,google,organic,1,0,82,4,1,0,0,0,,0.0
S0054623,U023236,2020-11-19,6,1,7,newsletter,email,1,0,28,4,0,0,0,0,,0.0
S0054624,U023236,2020-11-21,3,1,7,google,cpc,0,1,88,6,0,0,0,0,,0.0
S0054625,U023237,2020-11-23,1,2,10,bing,organic,1,1,225,6,1,0,0,0,,0.0
S0054626,U023237,2020-11-30,2,2,10,(direct),(none),0,1,393,9,1,1,1,1,O003436,53.08
S0054627,U023238,2020-12-22,7,1,1,twitter,social,1,0,47,4,1,0,0,0,,0.0
S0054628,U023238,2020-12-25,2,1,1,(direct),(none),0,1,154,5,0,0,0,0,,0.0
S0054629,U023239,2021-01-11,1,3,2,google,organic,1,0,41,3,0,0,0,0,,0.0
S0054630,U023239,2021-01-12,2,3,2,(direct),(none),0,0,43,4,1,0,0,0,,0.0
S0054631,U023239,2021-01-13,2,3,2,(direct),(none),0,0,25,2,0,0,0,0,,0.0
S0054632,U023240,2020-12-03,1,1,8,google,organic,1,1,138,5,1,0,0,0,,0.0
S0054633,U023240,2020-12-06,6,2,8,newsletter,email,0,0,61,2,0,0,0,0,,0.0
S0054634,U023240,2020-12-07,1,1,8,google,organic,0,0,80,3,1,0,0,0,,0.0
S0054635,U023240,2020-12-12,3,2,8,bing,cpc,0,0,57,1,0,0,0,0,,0.0
S0054636,U023241,2020-12-07,3,1,1,bing,cpc,1,0,47,2,0,0,0,0,,0.0
