CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI
CAMP08008,2025-06-10,2025-06-26,Social,97282,2485,394,67,2001.07,3644.98,0.8215
CAMP08009,2025-07-04,2025-07-18,Display,45550,672,83,16,367.38,1018.37,1.772
CAMP08010,2025-05-18,2025-06-03,Display,38084,436,40,6,271.35,362.98,0.3377
CAMP08011,2025-12-29,2026-01-21,Search,32916,1315,245,47,1538.36,3319.74,1.158
CAMP08012,2025-01-07,2025-01-30,Influencer,111550,3681,633,137,5033.52,10810.48,1.1477
CAMP08013,2025-02-27,2025-03-22,Search,40350,2579,585,154,3843.94,17194.39,3.4731
CAMP08014,2025-05-01,2025-05-08,Influencer,62613,1936,323,76,1915.6,8872.5,3.6317
CAMP08015,2025-01-17,2025-01-25,Email,41383,2378,544,109,2097.9,7599.65,2.6225
CAMP08016,2025-06-17,2025-07-03,Email,100791,6257,1444,271,5210.38,16624.24,2.1906
CAMP08017,2025-02-12,2025-03-01,Display,15944,173,17,1,125.45,51.43,-0.59
CAMP08018,2025-09-11,2025-10-02,Social,45412,1056,144,20,972.46,1580.36,0.6251
CAMP08019,2025-03-07,2025-03-19,Influencer,53342,1661,303,64,1580.6,4330.02,1.7395
CAMP08020,2025-07-01,2025-07-19,Influencer,95912,2856,443,73,3250.03,7055.71,1.171
CAMP08021,2025-03-13,2025-04-07,Search,56798,3369,717,176,4896.79,11677.53,1.3847
CAMP08022,2025-11-12,2025-12-06,Search,88358,5301,1212,310,7043.43,24365.57,2.4593
CAMP08023,2025-10-08,2025-10-28,Display,119287,1570,173,23,1085.62,1422.28,0.3101
CAMP08024,2025-05-14,2025-05-30,Search,24707,2036,558,145,3198.32,14871.81,3.6499
CAMP08025,2025-08-12,2025-08-31,Email,92533,4773,1091,183,5145.39,10981.53,1.1342
CAMP08026,2025-05-18,2025-06-12,Display,93869,1131,115,9,668.14,388.91,-0.4179
CAMP08027,2025-02-14,2025-03-12,Display,29142,293,26,2,181.18,167.92,-0.0732
CAMP08028,2025-05-20,2025-06-12,Search,18362,1125,267,57,1790.32,5674.84,2.1697
CAMP08029,2025-06-21,2025-07-02,Display,20983,267,19,1,171.75,81.41,-0.526
CAMP08030,2025-07-01,2025-07-21,Social,66882,2074,370,68,1365.59,4295.81,2.1458
CAMP08031,2025-09-01,2025-09-07,Display,21233,344,31,2,202.32,114.61,-0.4335
CAMP08032,2025-09-28,2025-10-16,Search,74016,4651,1059,272,5557.86,17110.32,2.0786
CAMP08033,2025-05-10,2025-05-22,Search,41412,2799,673,181,3972.57,13788.22,2.4709
CAMP08034,2025-11-13,2025-11-28,Display,104820,1113,111,15,695.03,747.28,0.0752
CAMP08035,2025-01-14,2025-02-06,Email,103883,5908,1331,227,4682.66,14927.87,2.1879
CAMP08036,2025-03-22,2025-04-09,Search,100461,7218,1781,468,10440.58,37741.92,2.6149
CAMP08037,2025-10-08,2025-10-16,Display,26923,274,31,4,185.99,280.43,0.5078
CAMP08038,2025-04-11,2025-05-08,Influencer,55518,2665,530,141,2883.29,10169.04,2.5269
CAMP08039,2025-12-05,2025-12-12,Display,25716,330,30,8,218.1,551.8,1.53
CAMP08040,2025-06-14,2025-07-02,Search,23945,1174,246,62,1682.82,6130.43,2.643
CAMP08041,2025-12-08,2025-12-25,Social,83682,1998,322,54,2116.37,3128.21,0.4781
CAMP08042,2025-03-14,2025-04-10,Social,74725,1810,277,50,1274.91,4110.34,2.224
CAMP08043,2025-05-01,2025-05-19,Search,166292,8331,1737,401,12089.07,27911.28,1.3088
CAMP08044,2025-11-29,2025-12-22,Influencer,52508,1916,351,78,2004.05,6928.25,2.4571
CAMP08045,2025-09-27,2025-10-08,Search,73947,4109,906,226,5585.71,16041.51,1.8719
CAMP08046,2025-12-02,2025-12-29,Social,16720,540,108,24,390.19,1682.22,3.3113
CAMP08047,2025-07-23,2025-08-14,Email,53834,3997,1030,234,3460.29,13375.6,2.8655
CAMP08048,2025-11-11,2025-11-29,Influencer,56624,1707,289,58,1738.11,4608.52,1.6515
CAMP08049,2025-09-25,2025-10-14,Social,45123,1035,145,27,950.17,2518.48,1.6506
CAMP08050,2025-11-11,2025-11-26,Display,16487,166,14,2,122.49,144.09,0.1763
CAMP08051,2025-01-15,2025-01-28,Search,47438,3252,824,225,4249.55,18885.52,3.4441
CAMP08052,2025-09-11,2025-09-27,Social,29832,846,134,19,795.05,1566.75,0.9706
CAMP08053,2025-06-29,2025-07-19,Email,13560,811,197,39,637.57,3025.31,3.7451
CAMP08054,2025-05-23,2025-06-01,Social,47025,1050,146,15,848.77,1285.47,0.5145
CAMP08055,2025-07-12,2025-07-23,Email,113976,7263,1672,301,6083.05,13513.18,1.2214
CAMP08056,2025-10-05,2025-10-11,Email,73064,4581,1073,198,3845.84,10407.57,1.7062
CAMP08057,2025-02-23,2025-03-01,Email,50568,4991,1509,335,4188.16,25225.25,5.023
CAMP08058,2025-03-31,2025-04-06,Email,24979,1556,351,65,1357.5,4440.03,2.2707
CAMP08059,2025-06-29,2025-07-20,Display,69507,757,73,10,493.07,651.6,0.3215
CAMP08060,2025-10-26,2025-11-12,Display,45606,399,39,6,252.66,365.5,0.4466
CAMP08061,2025-01-08,2025-02-03,Search,39210,1627,300,61,2509.64,4190.17,0.6696
CAMP08062,2025-10-08,2025-11-02,Influencer,79829,2982,567,112,2781.69,9168.32,2.296
CAMP08063,2025-06-13,2025-07-01,Influencer,87578,1959,267,48,2002.85,3225.72,0.6106
CAMP08064,2025-06-01,2025-06-13,Social,163465,4330,739,139,3999.27,9252.6,1.3136
CAMP08065,2025-04-07,2025-05-02,Influencer,28928,763,123,24,724.36,2155.97,1.9764
CAMP08066,2025-09-02,2025-09-21,Search,42992,3573,992,309,5769.95,23586.49,3.0878
CAMP08067,2025-05-16,2025-06-06,Influencer,137191,4758,877,199,4898.82,14643.07,1.9891
CAMP08068,2025-01-13,2025-01-19,Email,51341,3374,802,165,2822.01,14810.03,4.248
CAMP08069,2025-02-26,2025-03-12,Search,34736,1884,451,106,2857.78,7572.01,1.6496
CAMP08070,2025-10-27,2025-11-11,Email,11194,604,120,20,388.31,1453.17,2.7423
CAMP08071,2025-08-06,2025-08-29,Display,39113,511,50,8,355.03,485.37,0.3671
CAMP08072,2025-07-05,2025-07-12,Social,31029,722,116,23,573.98,1568.91,1.7334
CAMP08073,2025-04-09,2025-04-16,Influencer,58853,2000,388,80,2352.12,7147.04,2.0386
CAMP08074,2025-02-23,2025-03-19,Social,78002,2324,396,83,1842.84,5246.9,1.8472
CAMP08075,2025-04-17,2025-05-03,Social,85359,2545,424,87,1733.9,5427.17,2.13
CAMP08076,2025-11-20,2025-11-26,Display,97312,1299,127,21,941.9,1181.6,0.2545
CAMP08077,2025-10-28,2025-11-21,Social,31573,904,164,34,646.61,2625.87,3.061
CAMP08078,2025-11-22,2025-12-12,Search,43490,2254,488,119,3457.85,8797.88,1.5443
CAMP08079,2025-02-13,2025-02-28,Social,42339,1196,220,49,1153.66,3843.96,2.332
CAMP08080,2025-11-06,2025-11-13,Influencer,56312,1710,308,47,2017.66,4140.95,1.0524
CAMP08081,2025-12-20,2026-01-16,Email,30450,1502,319,55,965.44,4546.96,3.7097
CAMP08082,2025-06-30,2025-07-13,Search,63635,3045,624,131,4373.07,11334.59,1.5919
CAMP08083,2025-02-10,2025-03-05,Search,126953,7094,1559,383,9318.01,31432.08,2.3733
CAMP08084,2025-04-24,2025-05-12,Search,81788,5966,1478,437,9217.11,46407.91,4.035
CAMP08085,2025-04-17,2025-04-24,Search,115274,7299,1731,463,11403.96,49448.31,3.3361
CAMP08086,2025-11-09,2025-12-02,Search,83603,4574,991,243,7299.89,25436.39,2.4845
CAMP08087,2025-10-01,2025-10-27,Social,30286,590,98,17,448.52,1247.4,1.7811
CAMP08088,2025-09-02,2025-09-13,Social,36994,929,119,21,726.71,1321.08,0.8179
CAMP08089,2025-08-05,2025-08-26,Email,57944,5400,1542,358,3696.74,23896.76,5.4643
CAMP08090,2025-12-25,2026-01-18,Social,53844,1148,160,24,839.15,2002.81,1.3867
CAMP08091,2025-03-06,2025-03-31,Display,72760,669,69,7,430.2,549.3,0.2768
CAMP08092,2025-10-07,2025-10-28,Search,79461,5573,1392,395,6677.63,40973.5,5.1359
CAMP08093,2025-06-29,2025-07-21,Social,76224,1829,273,56,1547.23,3511.14,1.2693
CAMP08094,2025-01-02,2025-01-10,Search,72311,3553,681,160,4870.27,15001.14,2.0801
CAMP08095,2025-02-28,2025-03-11,Email,51378,3600,900,180,3039.75,11353.36,2.735
CAMP08096,2025-06-14,2025-07-08,Display,127855,1416,132,18,849.33,1352.71,0.5927
CAMP08097,2025-05-25,2025-06-08,Email,68666,4010,895,162,4090.1,9100.54,1.225
CAMP08098,2025-12-03,2025-12-15,Email,78799,5287,1334,260,3547.3,19256.83,4.4286
CAMP08099,2025-08-26,2025-09-12,Email,45113,3360,837,184,2656.08,12278.46,3.6228
CAMP08100,2025-06-30,2025-07-11,Influencer,55726,1749,315,56,1767.44,4553.46,1.5763
CAMP08101,2025-03-14,2025-04-05,Social,17503,436,80,15,387.22,1171.29,2.0249
CAMP08102,2025-12-05,2025-12-13,Social,37215,1429,272,64,1122.19,4776.59,3.2565
CAMP08103,2025-12-04,2025-12-27,Display,112184,1007,96,15,720.33,1208.75,0.6781
CAMP08104,2025-04-30,2025-05-06,Display,81908,1093,135,16,661.77,1017.41,0.5374
CAMP08105,2025-06-05,2025-06-28,Social,33990,747,105,23,563.89,1477.23,1.6197
CAMP08106,2025-01-07,2025-01-30,Social,30529,742,109,25,505.77,1973.24,2.9015
CAMP08107,2025-04-06,2025-04-24,Search,52367,2559,554,135,3807.47,11515.58,2.0245
CAMP08108,2025-04-01,2025-04-08,Display,20078,258,23,1,171.02,83.97,-0.509
CAMP08109,2025-11-13,2025-12-10,Search,43670,2249,468,116,3760.65,9654.88,1.5673
CAMP08110,2025-08-02,2025-08-27,Display,106872,1055,89,8,799.18,432.37,-0.459
CAMP08111,2025-10-18,2025-11-12,Search,44343,3016,746,190,4175.25,15986.4,2.8288
CAMP08112,2025-01-16,2025-01-30,Email,41220,3968,1172,262,3173.4,17264.04,4.4402
CAMP08113,2025-03-22,2025-03-28,Search,80671,3631,734,171,4826.48,13431.49,1.7829
CAMP08114,2025-07-25,2025-07-31,Display,30382,322,31,4,194.32,207.94,0.0701
CAMP08115,2025-09-05,2025-09-29,Social,38644,1065,166,44,905.39,3029.39,2.346
CAMP08116,2025-01-14,2025-01-31,Influencer,47092,1336,209,27,1496.48,2967.53,0.983
CAMP08117,2025-02-19,2025-03-12,Search,51709,2674,572,127,4723.02,10092.56,1.1369
CAMP08118,2025-12-26,2026-01-08,Social,63803,1890,327,65,1373.74,3618.48,1.634
CAMP08119,2025-12-26,2026-01-03,Search,75684,4583,1049,254,6009.13,21427.43,2.5658
CAMP08120,2025-07-29,2025-08-10,Email,33429,2048,512,101,1334.09,6345.08,3.7561
CAMP08121,2025-07-21,2025-07-31,Social,54896,1477,252,44,1070.68,2723.55,1.5438
CAMP08122,2025-04-11,2025-04-22,Influencer,49321,1635,321,80,2274.6,6198.9,1.7253
CAMP08123,2025-05-15,2025-06-08,Search,128015,6527,1359,295,7744.29,27954.67,2.6097
CAMP08124,2025-12-27,2026-01-15,Email,47900,3370,835,169,2367.19,11461.74,3.8419
CAMP08125,2025-06-18,2025-07-04,Search,120574,9329,2392,641,11935.56,45445.44,2.8076
CAMP08126,2025-08-02,2025-08-11,Email,118517,7127,1633,296,5080.35,20974.59,3.1286
CAMP08127,2025-03-14,2025-03-31,Search,62651,3551,821,225,4991.19,16236.13,2.253
CAMP08128,2025-02-20,2025-03-02,Search,54929,3320,746,175,5111.45,14383.59,1.814
CAMP08129,2025-04-22,2025-05-18,Influencer,182135,7088,1325,290,7288.68,23146.56,2.1757
CAMP08130,2025-08-28,2025-09-05,Search,11669,696,152,30,1113.84,2108.52,0.893
CAMP08131,2025-10-05,2025-10-11,Search,41485,2095,471,93,2571.13,5475.57,1.1296
CAMP08132,2025-12-18,2026-01-01,Social,89414,2271,362,63,1789.8,4494.33,1.5111
CAMP08133,2025-06-20,2025-07-07,Influencer,70153,2542,427,99,2582.38,9783.3,2.7885
CAMP08134,2025-12-03,2025-12-29,Email,32068,2409,609,137,1994.14,8600.19,3.3127
CAMP08135,2025-11-26,2025-12-14,Influencer,35476,1514,298,68,1673.83,5562.13,2.323
CAMP08136,2025-10-12,2025-10-29,Social,31553,926,159,36,652.74,2567.52,2.9334
CAMP08137,2025-04-03,2025-04-14,Email,170828,13817,3820,841,11146.1,53048.11,3.7593
CAMP08138,2025-10-24,2025-10-30,Display,35296,396,42,5,299.61,227.54,-0.2405
CAMP08139,2025-03-27,2025-04-19,Email,49955,2650,607,104,2035.58,6766.44,2.3241
CAMP08140,2025-03-25,2025-04-05,Search,53070,2881,631,144,3902.73,10875.16,1.7866
CAMP08141,2025-07-21,2025-08-07,Email,52131,3146,692,135,2671.16,11049.04,3.1364
CAMP08142,2025-01-30,2025-02-19,Search,107829,5625,1199,286,6825.23,22499.18,2.2965
CAMP08143,2025-03-05,2025-03-25,Search,61258,3987,970,228,5355.01,20187.01,2.7697
CAMP08144,2025-05-22,2025-06-10,Search,106838,7776,1990,541,10288.04,40517.24,2.9383
CAMP08145,2025-07-02,2025-07-09,Search,59054,3207,704,164,3727.24,12690.3,2.4047
CAMP08146,2025-07-04,2025-07-31,Search,40970,2404,547,137,3095.76,7993.69,1.5821
CAMP08147,2025-04-26,2025-05-05,Social,55527,1832,357,77,1644.27,5428.48,2.3015
CAMP08148,2025-01-13,2025-01-22,Social,33071,974,155,34,740.07,2775.96,2.7509
CAMP08149,2025-07-30,2025-08-14,Influencer,172045,7354,1386,351,8142.64,27331.56,2.3566
CAMP08150,2025-06-13,2025-07-08,Search,50722,2301,458,89,3057.2,5807.37,0.8996
CAMP08151,2025-07-23,2025-08-09,Search,61276,2831,549,109,4004.07,7768.88,0.9402
CAMP08152,2025-01-22,2025-02-03,Email,29014,1354,277,36,1271.94,2428.72,0.9095
CAMP08153,2025-05-21,2025-06-10,Influencer,54318,1788,312,64,2571.53,5927.65,1.3051
CAMP08154,2025-09-30,2025-10-09,Search,21190,1214,252,71,1666.53,4364.67,1.619
CAMP08155,2025-09-12,2025-10-08,Social,56420,1573,245,50,1178.58,3423.31,1.9046
CAMP08156,2025-03-05,2025-03-21,Search,138406,10614,2746,786,16180.98,63279.33,2.9107
CAMP08157,2025-03-22,2025-03-31,Influencer,82414,2617,415,100,2519.58,7867.83,2.1227
CAMP08158,2025-05-25,2025-06-09,Social,141122,4353,818,177,3408.88,11990.09,2.5173
CAMP08159,2025-09-21,2025-10-07,Social,108187,2788,458,66,2220.48,4286.03,0.9302
CAMP08160,2025-12-22,2026-01-18,Email,15133,1132,280,60,781.98,4883.38,5.2449
CAMP08161,2025-04-06,2025-04-28,Influencer,45729,1436,256,48,1807.48,4634.51,1.5641
CAMP08162,2025-04-02,2025-04-10,Influencer,53918,1440,210,45,1886.05,3446.68,0.8275
CAMP08163,2025-04-12,2025-05-06,Display,73453,835,83,12,450.99,739.64,0.64
CAMP08164,2025-10-12,2025-11-04,Social,19366,830,163,36,757.74,3257.13,3.2985
CAMP08165,2025-06-30,2025-07-16,Influencer,35385,1166,200,28,1066.36,2476.5,1.3224
CAMP08166,2025-03-28,2025-04-10,Influencer,45798,2197,473,115,2611.03,6983.97,1.6748
CAMP08167,2025-08-30,2025-09-10,Search,60279,3684,887,228,4949.76,15834.78,2.1991
CAMP08168,2025-07-25,2025-08-01,Display,92714,867,68,9,517.85,506.49,-0.0219
CAMP08169,2025-06-27,2025-07-14,Display,43606,577,40,4,393.12,229.66,-0.4158
CAMP08170,2025-12-31,2026-01-10,Display,31664,312,25,3,210.78,204.25,-0.031
CAMP08171,2025-09-23,2025-10-06,Social,173893,3750,527,93,3001.19,7553.24,1.5167
CAMP08172,2025-09-25,2025-10-03,Influencer,24223,1030,219,55,1086.2,4625.67,3.2586
CAMP08173,2025-07-29,2025-08-24,Social,75132,1891,299,49,1576.67,3743.34,1.3742
CAMP08174,2025-09-27,2025-10-07,Social,56719,1224,168,28,966.96,2087.6,1.1589
CAMP08175,2025-03-27,2025-04-22,Display,111279,1147,101,17,677.34,1259.18,0.859
CAMP08176,2025-11-22,2025-12-03,Search,63354,4203,1016,269,4998.73,21622.29,3.3256
CAMP08177,2025-11-05,2025-11-15,Email,62669,3849,877,168,3188.78,10267.05,2.2197
CAMP08178,2025-07-02,2025-07-18,Display,31669,382,36,5,219.8,260.01,0.1829
CAMP08179,2025-12-14,2026-01-03,Search,52439,4021,1010,294,6263.77,25146.76,3.0146
CAMP08180,2025-04-07,2025-04-16,Search,56528,3165,718,185,4534.25,16413.85,2.62
CAMP08181,2025-04-01,2025-04-28,Social,104890,2449,382,78,2046.19,5158.53,1.521
CAMP08182,2025-09-04,2025-09-24,Display,60788,716,68,13,486.77,765.59,0.5728
CAMP08183,2025-06-03,2025-06-25,Social,33542,683,94,14,599.1,890.88,0.487
CAMP08184,2025-04-16,2025-04-24,Display,65785,816,68,6,514.42,388.21,-0.2453
CAMP08185,2025-06-20,2025-07-06,Influencer,57438,1783,323,62,2589.9,4793.02,0.8507
CAMP08186,2025-10-28,2025-11-24,Social,117168,3038,446,92,2407.4,9040.0,2.7551
CAMP08187,2025-12-22,2026-01-07,Social,39505,763,104,19,564.37,1492.33,1.6442
CAMP08188,2025-06-09,2025-06-19,Search,85149,4808,1100,277,6955.46,31163.51,3.4804
CAMP08189,2025-06-13,2025-07-10,Display,74498,607,30,5,462.08,234.08,-0.4934
CAMP08190,2025-04-04,2025-04-16,Search,23091,1038,194,44,1439.9,3622.23,1.5156
CAMP08191,2025-04-17,2025-05-13,Social,81570,2415,432,82,2527.49,6662.37,1.636
CAMP08192,2025-09-22,2025-10-19,Search,102055,4717,936,222,7154.11,21041.09,1.9411
CAMP08193,2025-02-11,2025-02-19,Social,56244,1565,265,56,1078.47,5007.63,3.6433
CAMP08194,2025-04-07,2025-05-01,Display,97772,1008,94,18,731.51,1157.93,0.5829
CAMP08195,2025-10-06,2025-11-02,Influencer,68856,1750,283,51,1876.81,4302.78,1.2926
CAMP08196,2025-03-01,2025-03-15,Email,25635,1539,363,68,1357.81,4806.37,2.5398
CAMP08197,2025-04-16,2025-04-26,Display,91957,1007,104,18,756.94,1096.62,0.4488
CAMP08198,2025-11-23,2025-12-19,Search,53072,2862,665,161,4489.32,12979.28,1.8911
CAMP08199,2025-12-06,2025-12-21,Display,56477,651,59,6,450.23,417.56,-0.0726
CAMP08200,2025-04-10,2025-04-20,Influencer,63147,2291,439,120,2093.24,8120.5,2.8794
CAMP08201,2025-05-30,2025-06-24,Influencer,24486,846,140,26,1016.56,2735.71,1.6911
CAMP08202,2025-02-22,2025-03-14,Social,91059,1710,233,31,1648.22,1601.18,-0.0285
CAMP08203,2025-01-31,2025-02-18,Social,66283,2127,363,86,1571.77,5703.33,2.6286
CAMP08204,2025-06-21,2025-07-08,Search,94591,6647,1787,482,11239.65,40778.02,2.6281
CAMP08205,2025-07-18,2025-08-14,Search,91945,5504,1258,317,6712.99,23078.72,2.4379
CAMP08206,2025-09-27,2025-10-13,Search,68352,3132,634,143,4060.02,12505.5,2.0802
CAMP08207,2025-12-01,2025-12-18,Search,51094,2659,594,134,3734.25,11894.96,2.1854
CAMP08208,2025-03-27,2025-04-21,Email,124175,7601,1785,312,5857.26,26166.58,3.4674
CAMP08209,2025-08-28,2025-09-14,Display,67849,742,76,11,438.26,682.47,0.5572
CAMP08210,2025-03-29,2025-04-11,Display,61050,881,92,15,457.78,965.48,1.109
CAMP08211,2025-11-30,2025-12-12,Display,36076,424,41,3,298.0,240.25,-0.1938
CAMP08212,2025-02-20,2025-03-12,Social,20634,496,75,14,356.49,1017.04,1.8529
CAMP08213,2025-04-30,2025-05-21,Display,49544,672,55,9,471.36,784.51,0.6644
CAMP08214,2025-03-13,2025-03-25,Social,75798,1789,279,44,1615.37,3241.92,1.0069
CAMP08215,2025-04-24,2025-05-14,Search,80395,4678,1028,258,5882.86,23703.04,3.0292
CAMP08216,2025-01-17,2025-01-25,Social,46110,1464,257,48,1174.83,2704.17,1.3018
CAMP08217,2025-01-19,2025-02-04,Influencer,40731,1450,260,50,1765.36,4565.82,1.5863
CAMP08218,2025-10-23,2025-11-03,Display,54372,785,72,10,547.47,661.2,0.2077
CAMP08219,2025-04-26,2025-05-13,Search,49787,3118,744,182,4213.8,15025.31,2.5657
CAMP08220,2025-02-04,2025-02-21,Social,52505,1890,353,82,1471.82,4905.28,2.3328
CAMP08221,2025-10-11,2025-11-07,Search,29484,1428,273,72,2362.17,8057.1,2.4109
CAMP08222,2025-09-08,2025-10-02,Email,50077,3476,885,177,2698.46,9681.21,2.5877
CAMP08223,2025-05-28,2025-06-16,Social,50573,906,116,15,578.14,1221.51,1.1128
CAMP08224,2025-06-04,2025-06-23,Influencer,134063,4583,827,207,5700.21,17100.44,2.0
CAMP08225,2025-11-08,2025-11-17,Influencer,85564,3550,713,187,4303.86,16929.37,2.9335
CAMP08226,2025-11-02,2025-11-27,Search,156551,9432,2138,546,12269.02,48684.77,2.9681
CAMP08227,2025-06-03,2025-06-21,Display,59151,754,76,10,549.29,824.06,0.5002
CAMP08228,2025-06-20,2025-07-16,Influencer,40344,1567,275,67,2243.23,4789.17,1.1349
CAMP08229,2025-11-26,2025-12-06,Display,17385,231,28,4,164.31,226.21,0.3767
CAMP08230,2025-03-01,2025-03-15,Search,102507,7193,1812,515,11150.82,34984.85,2.1374
CAMP08231,2025-01-25,2025-02-21,Social,63474,1287,207,25,1151.83,2219.88,0.9273
CAMP08232,2025-04-06,2025-04-20,Social,92485,2477,381,85,2343.18,6082.82,1.596
CAMP08233,2025-02-08,2025-02-21,Social,124997,3441,625,103,2701.52,6374.71,1.3597
CAMP08234,2025-09-01,2025-09-08,Search,83712,4035,812,210,5791.96,25169.69,3.3456
CAMP08235,2025-02-09,2025-02-18,Email,28847,2271,616,137,1870.27,7282.04,2.8936
CAMP08236,2025-06-02,2025-06-12,Display,38273,359,35,4,206.4,257.4,0.2471
CAMP08237,2025-06-04,2025-06-18,Search,42899,1908,371,73,2435.98,5523.24,1.2674
CAMP08238,2025-08-08,2025-08-21,Search,43616,1504,263,41,1761.75,3723.99,1.1138
CAMP08239,2025-04-21,2025-05-09,Search,27396,1436,308,77,2581.01,6391.3,1.4763
CAMP08240,2025-07-31,2025-08-25,Social,71161,1893,316,53,1706.55,3723.26,1.1817
CAMP08241,2025-06-29,2025-07-19,Influencer,28117,1144,234,65,1230.79,5995.04,3.8709
CAMP08242,2025-05-08,2025-06-04,Search,106143,4646,898,171,7030.03,14416.78,1.0507
CAMP08243,2025-07-27,2025-08-07,Email,46150,4437,1294,333,3252.03,19569.03,5.0175
CAMP08244,2025-11-29,2025-12-08,Search,33649,1427,284,58,2096.89,5349.93,1.5514
CAMP08245,2025-06-04,2025-06-18,Search,66679,6256,1791,570,7328.82,45349.79,5.1879
CAMP08246,2025-09-19,2025-10-14,Search,118776,6251,1340,309,7834.75,22261.94,1.8414
CAMP08247,2025-01-31,2025-02-21,Influencer,31366,784,122,28,791.15,2713.12,2.4293
CAMP08248,2025-06-10,2025-06-18,Email,15742,1262,334,73,1034.94,5221.41,4.0451
CAMP08249,2025-01-11,2025-01-25,Social,35450,738,97,17,541.67,1315.55,1.4287
CAMP08250,2025-02-11,2025-02-24,Influencer,157357,8171,1842,477,7808.1,49478.76,5.3369
CAMP08251,2025-11-18,2025-12-09,Email,62445,4113,944,162,2939.27,12137.39,3.1294
CAMP08252,2025-07-15,2025-08-01,Search,48972,2339,485,102,2934.58,7607.23,1.5923
CAMP08253,2025-06-10,2025-07-07,Influencer,37320,923,141,21,1114.15,1736.98,0.559
CAMP08254,2025-09-21,2025-09-27,Influencer,77091,2965,564,117,2916.61,9001.56,2.0863
CAMP08255,2025-03-18,2025-04-03,Search,50509,2793,587,132,3494.4,9395.43,1.6887
CAMP08256,2025-06-09,2025-06-26,Email,50809,2316,458,79,1969.5,5083.42,1.5811
CAMP08257,2025-07-19,2025-08-06,Display,79561,1053,121,18,647.99,874.12,0.349
CAMP08258,2025-09-19,2025-10-09,Search,120061,3908,667,126,4979.26,11130.15,1.2353
CAMP08259,2025-12-01,2025-12-12,Social,61249,1388,210,36,1181.76,1834.13,0.552
CAMP08260,2025-04-29,2025-05-19,Social,34159,838,141,20,533.14,1334.63,1.5033
CAMP08261,2025-01-17,2025-01-26,Email,46183,3382,868,197,3068.26,12974.98,3.2288
CAMP08262,2025-12-06,2025-12-12,Display,71075,903,88,11,605.18,666.48,0.1013
CAMP08263,2025-12-02,2025-12-13,Social,49235,1518,261,51,1223.4,2510.55,1.0521
CAMP08264,2025-04-22,2025-05-18,Display,62213,861,88,8,509.94,493.0,-0.0332
CAMP08265,2025-01-22,2025-02-09,Social,7857,273,46,11,206.48,834.41,3.0411
CAMP08266,2025-11-05,2025-11-16,Email,94948,6211,1490,302,4133.21,15622.15,2.7797
CAMP08267,2025-12-24,2026-01-17,Search,40143,2074,451,97,2682.69,7242.71,1.6998
CAMP08268,2025-01-06,2025-01-20,Social,117456,3191,541,97,2544.8,7429.45,1.9195
CAMP08269,2025-02-14,2025-03-01,Email,23032,1746,445,93,1694.98,6047.46,2.5679
CAMP08270,2025-09-03,2025-09-16,Email,49244,4268,1233,266,3241.73,16757.42,4.1693
CAMP08271,2025-02-04,2025-02-19,Search,98603,6130,1502,371,9256.13,25406.86,1.7449
CAMP08272,2025-02-28,2025-03-23,Display,63853,822,100,17,565.86,962.96,0.7018
CAMP08273,2025-10-19,2025-11-01,Display,57153,682,76,8,338.77,545.42,0.61
CAMP08274,2025-08-20,2025-08-29,Influencer,11938,370,64,13,440.42,1174.23,1.6662
CAMP08275,2025-02-19,2025-03-18,Social,33626,864,143,35,706.71,2797.67,2.9587
CAMP08276,2025-08-25,2025-09-14,Search,72764,5396,1400,399,8544.09,25464.34,1.9803
CAMP08277,2025-12-26,2026-01-03,Influencer,27854,887,174,37,1033.17,4521.27,3.3761
CAMP08278,2025-04-21,2025-05-01,Search,43627,2876,688,178,4107.82,11486.54,1.7963
CAMP08279,2025-04-14,2025-04-25,Email,104208,8849,2417,520,6728.84,31418.43,3.6692
CAMP08280,2025-07-01,2025-07-26,Email,82486,4213,915,144,3411.36,11272.34,2.3044
CAMP08281,2025-11-16,2025-12-04,Social,47601,1175,190,32,1006.26,2583.13,1.5671
CAMP08282,2025-05-27,2025-06-08,Email,35387,1955,431,65,1806.98,4648.99,1.5728
